"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Clearlake, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","71.0","31.0","40.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","3.0","D","D","-"
"25 to 34 years","12.0","5.0","7.0","-"
"35 to 44 years","28.0","8.0","20.0","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","12.0","7.0","5.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","54.0","21.0","33.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","4.0","5.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","4.0","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","41.0","16.0","25.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","-","D","-"
"Cambodia","D","-","D","-"
"Canada","D","-","D","-"
"China","D","-","D","-"
"Czechoslovakia (former)","D","D","-","-"
"El Salvador","4.0","D","D","-"
"France","D","-","D","-"
"Germany","D","D","D","-"
"Iran","3.0","D","D","-"
"Italy","D","D","-","-"
"Mexico","43.0","D","D","-"
"Philippines","5.0","-","5.0","-"
"South Africa","D","D","D","-"
"Syria","D","-","D","-"
"Thailand","D","D","-","-"
"United Kingdom","D","-","D","-"
"Zimbabwe","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
