"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Anchorage, AK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","562.0","212.0","350.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","63.0","20.0","43.0","-"
"25 to 34 years","158.0","55.0","103.0","-"
"35 to 44 years","162.0","55.0","107.0","-"
"45 to 54 years","96.0","44.0","52.0","-"
"55 to 64 years","49.0","26.0","23.0","-"
"65 years and over","34.0","12.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","101.0","43.0","58.0","-"
"Married","390.0","141.0","249.0","-"
"Other","71.0","28.0","43.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","58.0","26.0","32.0","-"
"Service occupations","48.0","15.0","33.0","-"
"Sales and office occupations","37.0","7.0","30.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","17.0","D","D","-"
"Military","10.0","D","D","-"
"No occupation/not working outside home","44.0","10.0","34.0","-"
"Homemakers","D","-","D","-"
"Students or children","31.0","7.0","24.0","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","341.0","125.0","216.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","10.0","4.0","6.0","-"
"Canada","16.0","8.0","8.0","-"
"China","6.0","D","D","-"
"Colombia","14.0","D","D","-"
"Dominican Republic","21.0","7.0","14.0","-"
"Germany","10.0","6.0","4.0","-"
"Guatemala","9.0","6.0","3.0","-"
"Japan","6.0","D","D","-"
"Korea","53.0","22.0","31.0","-"
"Laos","13.0","4.0","9.0","-"
"Mexico","40.0","24.0","16.0","-"
"Peru","13.0","4.0","9.0","-"
"Philippines","145.0","35.0","110.0","-"
"Poland","7.0","D","D","-"
"Russia","28.0","7.0","21.0","-"
"Samoa","7.0","D","D","-"
"Thailand","18.0","5.0","13.0","-"
"Ukraine","11.0","3.0","8.0","-"
"United Kingdom","14.0","4.0","10.0","-"
"Vietnam","8.0","5.0","3.0","-"
"Other","113.0","53.0","60.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
