"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Antonio, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2568.0","1008.0","1560.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","262.0","118.0","144.0","-"
"25 to 34 years","738.0","274.0","464.0","-"
"35 to 44 years","746.0","273.0","473.0","-"
"45 to 54 years","376.0","140.0","236.0","-"
"55 to 64 years","248.0","115.0","133.0","-"
"65 years and over","198.0","88.0","110.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","416.0","203.0","213.0","-"
"Married","1870.0","730.0","1140.0","-"
"Other","282.0","75.0","207.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","252.0","100.0","152.0","-"
"Service occupations","119.0","D","D","-"
"Sales and office occupations","113.0","38.0","75.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","46.0","D","-"
"Production, transportation, and material moving occupations","104.0","83.0","21.0","-"
"Military","54.0","D","D","-"
"No occupation/not working outside home","366.0","101.0","265.0","-"
"Homemakers","130.0","D","D","-"
"Students or children","179.0","70.0","109.0","-"
"Retirees","37.0","25.0","12.0","-"
"Unemployed","20.0","D","D","-"
"Unknown","1510.0","577.0","933.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","41.0","16.0","25.0","-"
"China","33.0","8.0","25.0","-"
"Colombia","55.0","16.0","39.0","-"
"El Salvador","34.0","15.0","19.0","-"
"Germany","27.0","7.0","20.0","-"
"Guatemala","24.0","8.0","16.0","-"
"Honduras","29.0","6.0","23.0","-"
"India","95.0","46.0","49.0","-"
"Iran","19.0","11.0","8.0","-"
"Korea","32.0","9.0","23.0","-"
"Mexico","1429.0","581.0","848.0","-"
"Nicaragua","22.0","7.0","15.0","-"
"Nigeria","20.0","13.0","7.0","-"
"Pakistan","23.0","15.0","8.0","-"
"Panama","33.0","6.0","27.0","-"
"Peru","19.0","D","D","-"
"Philippines","139.0","40.0","99.0","-"
"Thailand","19.0","D","D","-"
"United Kingdom","29.0","10.0","19.0","-"
"Vietnam","65.0","24.0","41.0","-"
"Other","370.0","160.0","210.0","-"
"Unknown","11.0","4.0","7.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
