"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Baltimore-Towson, MD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3492.0","1564.0","1928.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","355.0","171.0","184.0","-"
"25 to 34 years","912.0","369.0","543.0","-"
"35 to 44 years","1110.0","507.0","603.0","-"
"45 to 54 years","585.0","252.0","333.0","-"
"55 to 64 years","323.0","169.0","154.0","-"
"65 years and over","207.0","96.0","111.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","722.0","376.0","346.0","-"
"Married","2483.0","1090.0","1393.0","-"
"Other","287.0","98.0","189.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","261.0","135.0","126.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","19.0","7.0","12.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","17.0","D","D","-"
"Military","27.0","20.0","7.0","-"
"No occupation/not working outside home","286.0","113.0","173.0","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","241.0","98.0","143.0","-"
"Retirees","14.0","9.0","5.0","-"
"Unemployed","14.0","6.0","8.0","-"
"Unknown","2867.0","1265.0","1602.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","42.0","20.0","22.0","-"
"China","225.0","105.0","120.0","-"
"El Salvador","76.0","37.0","39.0","-"
"Ethiopia","44.0","26.0","18.0","-"
"Germany","52.0","16.0","36.0","-"
"Ghana","57.0","36.0","21.0","-"
"India","379.0","198.0","181.0","-"
"Iran","81.0","34.0","47.0","-"
"Jamaica","121.0","46.0","75.0","-"
"Korea","324.0","131.0","193.0","-"
"Liberia","42.0","16.0","26.0","-"
"Mexico","42.0","24.0","18.0","-"
"Nigeria","183.0","86.0","97.0","-"
"Pakistan","170.0","100.0","70.0","-"
"Philippines","171.0","61.0","110.0","-"
"Russia","62.0","17.0","45.0","-"
"Trinidad and Tobago","78.0","29.0","49.0","-"
"Ukraine","82.0","38.0","44.0","-"
"United Kingdom","60.0","28.0","32.0","-"
"Vietnam","99.0","39.0","60.0","-"
"Other","1097.0","475.0","622.0","-"
"Unknown","5.0","2.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
