"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Prescott, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","139.0","59.0","80.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","11.0","D","D","-"
"25 to 34 years","26.0","12.0","14.0","-"
"35 to 44 years","46.0","20.0","26.0","-"
"45 to 54 years","30.0","10.0","20.0","-"
"55 to 64 years","19.0","9.0","10.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","9.0","9.0","-"
"Married","104.0","44.0","60.0","-"
"Other","17.0","6.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","7.0","7.0","-"
"Service occupations","11.0","4.0","7.0","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","11.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","87.0","37.0","50.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Austria","D","-","D","-"
"Bolivia","D","D","-","-"
"Brazil","D","-","D","-"
"Cambodia","D","-","D","-"
"Canada","9.0","3.0","6.0","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","-","-"
"El Salvador","4.0","D","D","-"
"France","D","D","D","-"
"Germany","D","D","D","-"
"Guatemala","D","D","-","-"
"India","D","-","D","-"
"Korea","D","D","-","-"
"Malaysia","5.0","D","D","-"
"Mexico","69.0","33.0","36.0","-"
"Netherlands","D","-","D","-"
"Philippines","7.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","D","D","D","-"
"Other","17.0","7.0","10.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
