"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Jacksonville, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2278.0","1037.0","1241.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","315.0","162.0","153.0","-"
"25 to 34 years","661.0","314.0","347.0","-"
"35 to 44 years","662.0","298.0","364.0","-"
"45 to 54 years","375.0","165.0","210.0","-"
"55 to 64 years","183.0","66.0","117.0","-"
"65 years and over","82.0","32.0","50.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","497.0","290.0","207.0","-"
"Married","1573.0","687.0","886.0","-"
"Other","208.0","60.0","148.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","201.0","107.0","94.0","-"
"Service occupations","52.0","18.0","34.0","-"
"Sales and office occupations","80.0","18.0","62.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","26.0","26.0","-","-"
"Production, transportation, and material moving occupations","76.0","52.0","24.0","-"
"Military","97.0","78.0","19.0","-"
"No occupation/not working outside home","217.0","77.0","140.0","-"
"Homemakers","25.0","-","25.0","-"
"Students or children","156.0","64.0","92.0","-"
"Retirees","16.0","7.0","9.0","-"
"Unemployed","20.0","6.0","14.0","-"
"Unknown","1529.0","661.0","868.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","96.0","44.0","52.0","-"
"Bosnia and Herzegovina","228.0","111.0","117.0","-"
"Cambodia","28.0","12.0","16.0","-"
"Canada","41.0","20.0","21.0","-"
"Colombia","65.0","24.0","41.0","-"
"Croatia","34.0","14.0","20.0","-"
"Cuba","45.0","21.0","24.0","-"
"Dominican Republic","27.0","14.0","13.0","-"
"Haiti","70.0","42.0","28.0","-"
"India","112.0","58.0","54.0","-"
"Jamaica","57.0","27.0","30.0","-"
"Mexico","36.0","17.0","19.0","-"
"Philippines","309.0","118.0","191.0","-"
"Romania","31.0","15.0","16.0","-"
"Russia","38.0","15.0","23.0","-"
"Serbia and Montenegro","54.0","27.0","27.0","-"
"Syria","40.0","20.0","20.0","-"
"Ukraine","28.0","11.0","17.0","-"
"United Kingdom","53.0","22.0","31.0","-"
"Vietnam","82.0","30.0","52.0","-"
"Other","800.0","373.0","427.0","-"
"Unknown","4.0","2.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
