"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Eureka-Arcata-Fortuna, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","68.0","22.0","46.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","D","D","-"
"25 to 34 years","27.0","7.0","20.0","-"
"35 to 44 years","18.0","6.0","12.0","-"
"45 to 54 years","5.0","-","5.0","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","49.0","19.0","30.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","12.0","4.0","8.0","-"
"Homemakers","D","-","D","-"
"Students or children","8.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","40.0","10.0","30.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","-","D","-"
"Canada","4.0","D","D","-"
"Chile","D","-","D","-"
"Colombia","D","-","D","-"
"El Salvador","D","D","-","-"
"France","D","-","D","-"
"Germany","4.0","D","D","-"
"Guatemala","D","D","D","-"
"Honduras","D","-","D","-"
"Hong Kong","D","-","D","-"
"India","4.0","D","D","-"
"Ireland","D","D","D","-"
"Japan","D","-","D","-"
"Jordan","D","D","-","-"
"Korea","D","D","-","-"
"Laos","9.0","3.0","6.0","-"
"Mexico","19.0","9.0","10.0","-"
"Russia","D","-","D","-"
"Thailand","D","-","D","-"
"United Kingdom","D","-","D","-"
"Other","8.0","1.0","7.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
