"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Wayne, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","357.0","182.0","175.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","42.0","19.0","23.0","-"
"25 to 34 years","103.0","41.0","62.0","-"
"35 to 44 years","128.0","77.0","51.0","-"
"45 to 54 years","50.0","30.0","20.0","-"
"55 to 64 years","20.0","8.0","12.0","-"
"65 years and over","14.0","7.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","95.0","60.0","35.0","-"
"Married","242.0","113.0","129.0","-"
"Other","20.0","9.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","15.0","14.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","7.0","4.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","37.0","28.0","9.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","38.0","16.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","35.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","238.0","114.0","124.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","5.0","D","D","-"
"Bangladesh","4.0","D","D","-"
"Bosnia and Herzegovina","37.0","21.0","16.0","-"
"Bulgaria","5.0","D","D","-"
"Burma","71.0","49.0","22.0","-"
"Canada","4.0","D","D","-"
"China","4.0","D","D","-"
"Croatia","4.0","D","D","-"
"Cuba","5.0","D","D","-"
"Guatemala","5.0","D","D","-"
"Haiti","6.0","D","D","-"
"India","24.0","10.0","14.0","-"
"Laos","5.0","D","D","-"
"Mexico","35.0","18.0","17.0","-"
"Nigeria","4.0","D","D","-"
"Pakistan","7.0","D","D","-"
"Philippines","18.0","4.0","14.0","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","39.0","14.0","25.0","-"
"Other","64.0","32.0","32.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
