"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Jacksonville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","469.0","350.0","119.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","263.0","234.0","29.0","-"
"25 to 34 years","139.0","100.0","39.0","-"
"35 to 44 years","33.0","8.0","25.0","-"
"45 to 54 years","19.0","5.0","14.0","-"
"55 to 64 years","10.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","207.0","193.0","14.0","-"
"Married","248.0","151.0","97.0","-"
"Other","14.0","6.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","16.0","4.0","12.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","10.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","305.0","276.0","29.0","-"
"No occupation/not working outside home","41.0","12.0","29.0","-"
"Homemakers","15.0","-","15.0","-"
"Students or children","19.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","D","-"
"Unknown","78.0","44.0","34.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","9.0","6.0","3.0","-"
"Colombia","18.0","15.0","3.0","-"
"Cuba","16.0","D","D","-"
"Dominican Republic","22.0","19.0","3.0","-"
"Ecuador","17.0","D","D","-"
"El Salvador","10.0","D","D","-"
"Haiti","12.0","D","D","-"
"Honduras","13.0","9.0","4.0","-"
"Jamaica","36.0","30.0","6.0","-"
"Korea","11.0","7.0","4.0","-"
"Mexico","55.0","47.0","8.0","-"
"Nicaragua","19.0","D","D","-"
"Nigeria","7.0","D","D","-"
"Panama","7.0","3.0","4.0","-"
"Peru","17.0","D","D","-"
"Philippines","32.0","12.0","20.0","-"
"Serbia and Montenegro","7.0","4.0","3.0","-"
"Trinidad and Tobago","10.0","D","D","-"
"United Kingdom","10.0","4.0","6.0","-"
"Vietnam","8.0","5.0","3.0","-"
"Other","133.0","95.0","38.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
