"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hinesville-Fort Stewart, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","151.0","83.0","68.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","44.0","28.0","16.0","-"
"25 to 34 years","65.0","41.0","24.0","-"
"35 to 44 years","23.0","9.0","14.0","-"
"45 to 54 years","11.0","D","D","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","34.0","25.0","9.0","-"
"Married","105.0","55.0","50.0","-"
"Other","12.0","3.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","D","D","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","59.0","48.0","11.0","-"
"No occupation/not working outside home","12.0","3.0","9.0","-"
"Homemakers","3.0","-","3.0","-"
"Students or children","6.0","3.0","3.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","65.0","25.0","40.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Antigua and Barbuda","D","D","-","-"
"Brazil","3.0","D","D","-"
"Canada","D","D","D","-"
"China","D","D","D","-"
"Colombia","4.0","4.0","-","-"
"Dominican Republic","9.0","6.0","3.0","-"
"El Salvador","6.0","D","D","-"
"Germany","13.0","3.0","10.0","-"
"Guatemala","3.0","D","D","-"
"Haiti","5.0","D","D","-"
"India","5.0","D","D","-"
"Jamaica","9.0","5.0","4.0","-"
"Mexico","14.0","11.0","3.0","-"
"Panama","8.0","-","8.0","-"
"Philippines","8.0","D","D","-"
"Poland","4.0","D","D","-"
"Sierra Leone","3.0","D","D","-"
"Thailand","5.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Vietnam","3.0","3.0","-","-"
"Other","39.0","23.0","16.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
