"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Asheville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","296.0","133.0","163.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","30.0","12.0","18.0","-"
"25 to 34 years","78.0","31.0","47.0","-"
"35 to 44 years","80.0","35.0","45.0","-"
"45 to 54 years","50.0","23.0","27.0","-"
"55 to 64 years","34.0","18.0","16.0","-"
"65 years and over","24.0","14.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","53.0","28.0","25.0","-"
"Married","205.0","94.0","111.0","-"
"Other","38.0","11.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","52.0","17.0","35.0","-"
"Service occupations","26.0","11.0","15.0","-"
"Sales and office occupations","D","D","6.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","37.0","27.0","10.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","47.0","11.0","36.0","-"
"Homemakers","15.0","-","15.0","-"
"Students or children","16.0","D","D","-"
"Retirees","7.0","D","D","-"
"Unemployed","9.0","D","D","-"
"Unknown","108.0","47.0","61.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","5.0","D","D","-"
"Cambodia","6.0","3.0","3.0","-"
"Canada","7.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","7.0","D","D","-"
"Ecuador","3.0","D","D","-"
"France","6.0","D","D","-"
"India","13.0","6.0","7.0","-"
"Iran","8.0","4.0","4.0","-"
"Jamaica","5.0","D","D","-"
"Japan","4.0","D","D","-"
"Korea","7.0","D","D","-"
"Mexico","67.0","39.0","28.0","-"
"Pakistan","6.0","D","D","-"
"Philippines","19.0","D","D","-"
"Serbia and Montenegro","9.0","6.0","3.0","-"
"Thailand","4.0","D","D","-"
"Ukraine","28.0","12.0","16.0","-"
"United Kingdom","11.0","5.0","6.0","-"
"Vietnam","6.0","D","D","-"
"Other","70.0","32.0","38.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
