"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Springfield, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","162.0","65.0","97.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","4.0","4.0","-"
"25 to 34 years","48.0","16.0","32.0","-"
"35 to 44 years","54.0","21.0","33.0","-"
"45 to 54 years","33.0","15.0","18.0","-"
"55 to 64 years","12.0","6.0","6.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","10.0","10.0","-"
"Married","126.0","49.0","77.0","-"
"Other","16.0","6.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","30.0","16.0","14.0","-"
"Service occupations","10.0","6.0","4.0","-"
"Sales and office occupations","8.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","19.0","5.0","14.0","-"
"Homemakers","7.0","D","D","-"
"Students or children","12.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","89.0","33.0","56.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","5.0","D","D","-"
"Canada","3.0","D","D","-"
"China","11.0","3.0","8.0","-"
"Colombia","5.0","D","D","-"
"Cuba","4.0","D","D","-"
"Ecuador","5.0","D","D","-"
"Hong Kong","3.0","3.0","-","-"
"India","18.0","9.0","9.0","-"
"Kenya","3.0","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","13.0","3.0","10.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","10.0","D","D","-"
"Romania","8.0","3.0","5.0","-"
"Russia","4.0","D","D","-"
"Taiwan","6.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","4.0","4.0","-","-"
"Venezuela","5.0","D","D","-"
"Vietnam","17.0","4.0","13.0","-"
"Other","27.0","15.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
