"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Washington-Arlington-Alexandria-Rockville, DC-VA-MD-WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","26462.0","11678.0","14784.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","2842.0","1332.0","1510.0","-"
"25 to 34 years","7313.0","2934.0","4379.0","-"
"35 to 44 years","8316.0","3899.0","4417.0","-"
"45 to 54 years","4205.0","1885.0","2320.0","-"
"55 to 64 years","2241.0","986.0","1255.0","-"
"65 years and over","1545.0","642.0","903.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6229.0","3213.0","3016.0","-"
"Married","17487.0","7556.0","9931.0","-"
"Other","2746.0","909.0","1837.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1848.0","922.0","926.0","-"
"Service occupations","258.0","D","D","-"
"Sales and office occupations","372.0","164.0","208.0","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","146.0","D","D","-"
"Production, transportation, and material moving occupations","187.0","155.0","32.0","-"
"Military","322.0","234.0","88.0","-"
"No occupation/not working outside home","2213.0","816.0","1397.0","-"
"Homemakers","210.0","-","210.0","-"
"Students or children","1732.0","700.0","1032.0","-"
"Retirees","142.0","76.0","66.0","-"
"Unemployed","129.0","40.0","89.0","-"
"Unknown","21113.0","9146.0","11967.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","349.0","135.0","214.0","-"
"Bangladesh","354.0","170.0","184.0","-"
"Bolivia","717.0","364.0","353.0","-"
"China","1207.0","505.0","702.0","-"
"El Salvador","1788.0","882.0","906.0","-"
"Ethiopia","990.0","429.0","561.0","-"
"Ghana","681.0","343.0","338.0","-"
"Guatemala","364.0","178.0","186.0","-"
"India","2189.0","1054.0","1135.0","-"
"Iran","750.0","310.0","440.0","-"
"Jamaica","465.0","176.0","289.0","-"
"Korea","1281.0","563.0","718.0","-"
"Mexico","438.0","221.0","217.0","-"
"Morocco","367.0","207.0","160.0","-"
"Nigeria","837.0","381.0","456.0","-"
"Pakistan","883.0","443.0","440.0","-"
"Peru","731.0","301.0","430.0","-"
"Philippines","1199.0","443.0","756.0","-"
"Sierra Leone","472.0","196.0","276.0","-"
"Vietnam","1194.0","456.0","738.0","-"
"Other","9177.0","3904.0","5273.0","-"
"Unknown","29.0","17.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
