"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Baton Rouge, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","271.0","107.0","164.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","13.0","22.0","-"
"25 to 34 years","73.0","28.0","45.0","-"
"35 to 44 years","72.0","28.0","44.0","-"
"45 to 54 years","49.0","18.0","31.0","-"
"55 to 64 years","23.0","9.0","14.0","-"
"65 years and over","19.0","11.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","73.0","41.0","32.0","-"
"Married","173.0","61.0","112.0","-"
"Other","25.0","5.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","36.0","16.0","20.0","-"
"Service occupations","D","D","4.0","-"
"Sales and office occupations","6.0","3.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","4.0","3.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","56.0","18.0","38.0","-"
"Homemakers","D","-","D","-"
"Students or children","42.0","D","D","-"
"Retirees","5.0","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","158.0","62.0","96.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belgium","3.0","D","D","-"
"Canada","3.0","D","D","-"
"China","15.0","6.0","9.0","-"
"Colombia","4.0","D","D","-"
"Cuba","5.0","D","D","-"
"France","5.0","-","5.0","-"
"India","24.0","12.0","12.0","-"
"Iran","5.0","D","D","-"
"Jordan","6.0","3.0","3.0","-"
"Kuwait","4.0","D","D","-"
"Lebanon","4.0","D","D","-"
"Mexico","12.0","4.0","8.0","-"
"Nigeria","12.0","3.0","9.0","-"
"Panama","7.0","D","D","-"
"Philippines","6.0","-","6.0","-"
"Sudan","6.0","D","D","-"
"Taiwan","7.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Ukraine","4.0","D","D","-"
"Vietnam","68.0","26.0","42.0","-"
"Other","67.0","24.0","43.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
