"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Spokane, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","479.0","183.0","296.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","66.0","21.0","45.0","-"
"25 to 34 years","125.0","51.0","74.0","-"
"35 to 44 years","106.0","41.0","65.0","-"
"45 to 54 years","79.0","29.0","50.0","-"
"55 to 64 years","44.0","20.0","24.0","-"
"65 years and over","59.0","21.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","96.0","42.0","54.0","-"
"Married","328.0","131.0","197.0","-"
"Other","55.0","10.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","30.0","16.0","14.0","-"
"Service occupations","22.0","8.0","14.0","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","23.0","D","D","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","49.0","16.0","33.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","40.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","331.0","116.0","215.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","3.0","-","3.0","-"
"Belarus","13.0","4.0","9.0","-"
"Bosnia and Herzegovina","34.0","15.0","19.0","-"
"Bulgaria","4.0","D","D","-"
"Canada","22.0","6.0","16.0","-"
"China","9.0","4.0","5.0","-"
"Croatia","6.0","D","D","-"
"Ethiopia","5.0","D","D","-"
"Germany","4.0","-","4.0","-"
"India","9.0","5.0","4.0","-"
"Kazakhstan","14.0","7.0","7.0","-"
"Kyrgyzstan","19.0","9.0","10.0","-"
"Mexico","18.0","7.0","11.0","-"
"Philippines","15.0","D","D","-"
"Russia","74.0","21.0","53.0","-"
"Rwanda","4.0","D","D","-"
"Serbia and Montenegro","4.0","D","D","-"
"Tajikistan","4.0","D","D","-"
"Ukraine","96.0","40.0","56.0","-"
"Vietnam","50.0","24.0","26.0","-"
"Other","71.0","28.0","43.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
