"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Boise City-Nampa, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","516.0","230.0","286.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","60.0","19.0","41.0","-"
"25 to 34 years","134.0","62.0","72.0","-"
"35 to 44 years","166.0","78.0","88.0","-"
"45 to 54 years","81.0","34.0","47.0","-"
"55 to 64 years","45.0","20.0","25.0","-"
"65 years and over","30.0","17.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","70.0","33.0","37.0","-"
"Married","395.0","180.0","215.0","-"
"Other","51.0","17.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","49.0","23.0","26.0","-"
"Service occupations","32.0","11.0","21.0","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","D","D","-"
"Production, transportation, and material moving occupations","31.0","22.0","9.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","39.0","14.0","25.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","28.0","11.0","17.0","-"
"Retirees","3.0","3.0","-","-"
"Unemployed","-","-","-","-"
"Unknown","342.0","152.0","190.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","10.0","4.0","6.0","-"
"Bosnia and Herzegovina","121.0","62.0","59.0","-"
"Brazil","6.0","D","D","-"
"Bulgaria","5.0","D","D","-"
"Canada","17.0","8.0","9.0","-"
"China","17.0","4.0","13.0","-"
"Croatia","9.0","D","D","-"
"Czechoslovakia (former)","3.0","-","3.0","-"
"Guatemala","4.0","D","D","-"
"India","23.0","10.0","13.0","-"
"Iran","11.0","5.0","6.0","-"
"Korea","4.0","D","D","-"
"Mexico","120.0","55.0","65.0","-"
"Philippines","15.0","6.0","9.0","-"
"Romania","6.0","-","6.0","-"
"Russia","9.0","D","D","-"
"Serbia and Montenegro","23.0","11.0","12.0","-"
"Ukraine","12.0","4.0","8.0","-"
"United Kingdom","12.0","7.0","5.0","-"
"Vietnam","18.0","8.0","10.0","-"
"Other","71.0","30.0","41.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
