"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Wilmington, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","209.0","88.0","121.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","21.0","10.0","11.0","-"
"25 to 34 years","50.0","17.0","33.0","-"
"35 to 44 years","61.0","31.0","30.0","-"
"45 to 54 years","35.0","13.0","22.0","-"
"55 to 64 years","26.0","8.0","18.0","-"
"65 years and over","16.0","9.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","18.0","18.0","-"
"Married","157.0","65.0","92.0","-"
"Other","16.0","5.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","44.0","22.0","22.0","-"
"Service occupations","21.0","9.0","12.0","-"
"Sales and office occupations","13.0","3.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","7.0","3.0","4.0","-"
"Military","5.0","5.0","-","-"
"No occupation/not working outside home","43.0","11.0","32.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","20.0","6.0","14.0","-"
"Retirees","11.0","5.0","6.0","-"
"Unemployed","5.0","-","5.0","-"
"Unknown","71.0","30.0","41.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","8.0","D","D","-"
"Brazil","5.0","D","D","-"
"Canada","22.0","8.0","14.0","-"
"China","14.0","6.0","8.0","-"
"Colombia","7.0","D","D","-"
"El Salvador","4.0","D","D","-"
"France","4.0","D","D","-"
"Germany","3.0","D","D","-"
"Haiti","3.0","3.0","-","-"
"India","15.0","10.0","5.0","-"
"Jordan","6.0","D","D","-"
"Mexico","8.0","5.0","3.0","-"
"Nicaragua","3.0","D","D","-"
"Nigeria","4.0","D","D","-"
"Philippines","7.0","D","D","-"
"Romania","3.0","D","D","-"
"South Africa","7.0","3.0","4.0","-"
"Trinidad and Tobago","4.0","D","D","-"
"United Kingdom","13.0","7.0","6.0","-"
"Vietnam","7.0","3.0","4.0","-"
"Other","60.0","21.0","39.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
