"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yuba City, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","530.0","241.0","289.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","87.0","35.0","52.0","-"
"25 to 34 years","167.0","72.0","95.0","-"
"35 to 44 years","135.0","60.0","75.0","-"
"45 to 54 years","53.0","24.0","29.0","-"
"55 to 64 years","51.0","30.0","21.0","-"
"65 years and over","37.0","20.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","91.0","51.0","40.0","-"
"Married","396.0","178.0","218.0","-"
"Other","43.0","12.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","25.0","9.0","16.0","-"
"Service occupations","13.0","4.0","9.0","-"
"Sales and office occupations","35.0","16.0","19.0","-"
"Farming, fishing, and forestry occupations","9.0","5.0","4.0","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","70.0","51.0","19.0","-"
"Military","7.0","3.0","4.0","-"
"No occupation/not working outside home","56.0","20.0","36.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","36.0","12.0","24.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","305.0","123.0","182.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","5.0","D","D","-"
"Belgium","D","-","D","-"
"Cambodia","3.0","3.0","-","-"
"Canada","5.0","D","D","-"
"China","D","D","D","-"
"El Salvador","3.0","D","D","-"
"Fiji","3.0","-","3.0","-"
"Germany","3.0","3.0","-","-"
"Guyana","D","-","D","-"
"India","192.0","89.0","103.0","-"
"Italy","5.0","5.0","-","-"
"Korea","3.0","D","D","-"
"Laos","23.0","10.0","13.0","-"
"Mexico","200.0","95.0","105.0","-"
"Nicaragua","D","D","D","-"
"Pakistan","11.0","4.0","7.0","-"
"Philippines","20.0","6.0","14.0","-"
"Romania","7.0","3.0","4.0","-"
"Russia","4.0","D","D","-"
"Thailand","7.0","D","D","-"
"Other","28.0","11.0","17.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
