"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Buffalo-Niagara Falls, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","955.0","415.0","540.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","134.0","64.0","70.0","-"
"25 to 34 years","256.0","105.0","151.0","-"
"35 to 44 years","258.0","106.0","152.0","-"
"45 to 54 years","156.0","71.0","85.0","-"
"55 to 64 years","89.0","41.0","48.0","-"
"65 years and over","62.0","28.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","244.0","127.0","117.0","-"
"Married","622.0","271.0","351.0","-"
"Other","89.0","17.0","72.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","160.0","87.0","73.0","-"
"Service occupations","86.0","38.0","48.0","-"
"Sales and office occupations","78.0","30.0","48.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","83.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","244.0","93.0","151.0","-"
"Homemakers","40.0","D","D","-"
"Students or children","145.0","61.0","84.0","-"
"Retirees","22.0","D","D","-"
"Unemployed","37.0","19.0","18.0","-"
"Unknown","292.0","108.0","184.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","25.0","8.0","17.0","-"
"Bosnia and Herzegovina","53.0","24.0","29.0","-"
"Canada","70.0","30.0","40.0","-"
"China","54.0","25.0","29.0","-"
"Croatia","20.0","8.0","12.0","-"
"India","91.0","48.0","43.0","-"
"Iran","28.0","17.0","11.0","-"
"Iraq","25.0","6.0","19.0","-"
"Jamaica","20.0","7.0","13.0","-"
"Pakistan","24.0","10.0","14.0","-"
"Philippines","19.0","4.0","15.0","-"
"Poland","17.0","8.0","9.0","-"
"Russia","19.0","4.0","15.0","-"
"Serbia and Montenegro","22.0","12.0","10.0","-"
"Somalia","21.0","7.0","14.0","-"
"Sudan","20.0","11.0","9.0","-"
"Ukraine","29.0","11.0","18.0","-"
"United Kingdom","15.0","8.0","7.0","-"
"Vietnam","59.0","27.0","32.0","-"
"Yemen","22.0","9.0","13.0","-"
"Other","300.0","129.0","171.0","-"
"Unknown","2.0","2.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
