"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Milwaukee-Waukesha-West Allis, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1441.0","684.0","757.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","162.0","64.0","98.0","-"
"25 to 34 years","414.0","173.0","241.0","-"
"35 to 44 years","408.0","216.0","192.0","-"
"45 to 54 years","215.0","112.0","103.0","-"
"55 to 64 years","125.0","67.0","58.0","-"
"65 years and over","117.0","52.0","65.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","270.0","147.0","123.0","-"
"Married","1023.0","469.0","554.0","-"
"Other","148.0","68.0","80.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","164.0","85.0","79.0","-"
"Service occupations","38.0","15.0","23.0","-"
"Sales and office occupations","38.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","D","D","-"
"Production, transportation, and material moving occupations","108.0","75.0","33.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","153.0","58.0","95.0","-"
"Homemakers","10.0","-","10.0","-"
"Students or children","111.0","38.0","73.0","-"
"Retirees","14.0","9.0","5.0","-"
"Unemployed","18.0","11.0","7.0","-"
"Unknown","922.0","417.0","505.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","34.0","19.0","15.0","-"
"Bosnia and Herzegovina","114.0","49.0","65.0","-"
"Canada","21.0","9.0","12.0","-"
"China","47.0","16.0","31.0","-"
"Croatia","75.0","41.0","34.0","-"
"Germany","24.0","15.0","9.0","-"
"India","157.0","82.0","75.0","-"
"Jamaica","18.0","5.0","13.0","-"
"Laos","98.0","41.0","57.0","-"
"Mexico","166.0","98.0","68.0","-"
"Nigeria","23.0","12.0","11.0","-"
"Pakistan","32.0","15.0","17.0","-"
"Philippines","37.0","8.0","29.0","-"
"Poland","29.0","11.0","18.0","-"
"Russia","46.0","17.0","29.0","-"
"Serbia and Montenegro","34.0","14.0","20.0","-"
"Thailand","27.0","8.0","19.0","-"
"Ukraine","36.0","21.0","15.0","-"
"United Kingdom","18.0","11.0","7.0","-"
"Vietnam","33.0","15.0","18.0","-"
"Other","368.0","175.0","193.0","-"
"Unknown","4.0","2.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
