"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lafayette, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","95.0","40.0","55.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","11.0","D","D","-"
"25 to 34 years","25.0","11.0","14.0","-"
"35 to 44 years","33.0","13.0","20.0","-"
"45 to 54 years","9.0","5.0","4.0","-"
"55 to 64 years","10.0","5.0","5.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","8.0","12.0","-"
"Married","68.0","28.0","40.0","-"
"Other","7.0","4.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","11.0","4.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","67.0","26.0","41.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","-","-"
"Brazil","D","-","D","-"
"Canada","4.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","3.0","D","D","-"
"Congo, Republic of the","D","D","-","-"
"Cuba","3.0","D","D","-"
"France","4.0","D","D","-"
"Guatemala","D","-","D","-"
"India","7.0","4.0","3.0","-"
"Jordan","3.0","D","D","-"
"Laos","14.0","8.0","6.0","-"
"Lebanon","D","-","D","-"
"Mexico","3.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","D","D","D","-"
"Philippines","4.0","-","4.0","-"
"Thailand","D","-","D","-"
"Venezuela","5.0","D","D","-"
"Vietnam","12.0","6.0","6.0","-"
"Other","15.0","3.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
