"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Trenton-Ewing, NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1468.0","679.0","789.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","122.0","56.0","66.0","-"
"25 to 34 years","334.0","131.0","203.0","-"
"35 to 44 years","543.0","267.0","276.0","-"
"45 to 54 years","248.0","120.0","128.0","-"
"55 to 64 years","129.0","65.0","64.0","-"
"65 years and over","92.0","40.0","52.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","256.0","127.0","129.0","-"
"Married","1101.0","520.0","581.0","-"
"Other","111.0","32.0","79.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","218.0","120.0","98.0","-"
"Service occupations","37.0","13.0","24.0","-"
"Sales and office occupations","59.0","13.0","46.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","37.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","159.0","48.0","111.0","-"
"Homemakers","19.0","-","19.0","-"
"Students or children","87.0","37.0","50.0","-"
"Retirees","8.0","3.0","5.0","-"
"Unemployed","45.0","8.0","37.0","-"
"Unknown","943.0","447.0","496.0","-"
"","","","",""
"Leading countries of birth","","","",""
"China","84.0","35.0","49.0","-"
"Dominican Republic","19.0","13.0","6.0","-"
"Ecuador","42.0","22.0","20.0","-"
"Egypt","25.0","15.0","10.0","-"
"Guatemala","58.0","33.0","25.0","-"
"Haiti","69.0","32.0","37.0","-"
"India","345.0","168.0","177.0","-"
"Italy","16.0","10.0","6.0","-"
"Jamaica","64.0","24.0","40.0","-"
"Korea","23.0","10.0","13.0","-"
"Liberia","48.0","19.0","29.0","-"
"Nigeria","20.0","9.0","11.0","-"
"Pakistan","41.0","21.0","20.0","-"
"Philippines","49.0","22.0","27.0","-"
"Poland","55.0","23.0","32.0","-"
"Russia","34.0","12.0","22.0","-"
"Soviet Union (former)","24.0","7.0","17.0","-"
"Taiwan","30.0","12.0","18.0","-"
"Ukraine","19.0","8.0","11.0","-"
"United Kingdom","33.0","15.0","18.0","-"
"Other","370.0","169.0","201.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
