"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ann Arbor, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","735.0","324.0","411.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","77.0","33.0","44.0","-"
"25 to 34 years","172.0","74.0","98.0","-"
"35 to 44 years","258.0","111.0","147.0","-"
"45 to 54 years","131.0","60.0","71.0","-"
"55 to 64 years","54.0","25.0","29.0","-"
"65 years and over","43.0","21.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","141.0","71.0","70.0","-"
"Married","538.0","241.0","297.0","-"
"Other","56.0","12.0","44.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","186.0","101.0","85.0","-"
"Service occupations","42.0","19.0","23.0","-"
"Sales and office occupations","39.0","17.0","22.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","18.0","12.0","6.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","165.0","61.0","104.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","114.0","51.0","63.0","-"
"Retirees","4.0","4.0","-","-"
"Unemployed","23.0","6.0","17.0","-"
"Unknown","280.0","109.0","171.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","23.0","8.0","15.0","-"
"China","93.0","40.0","53.0","-"
"Germany","11.0","6.0","5.0","-"
"India","108.0","51.0","57.0","-"
"Iran","14.0","5.0","9.0","-"
"Iraq","11.0","D","D","-"
"Jordan","12.0","7.0","5.0","-"
"Korea","31.0","12.0","19.0","-"
"Lebanon","13.0","5.0","8.0","-"
"Mexico","12.0","7.0","5.0","-"
"Nigeria","13.0","7.0","6.0","-"
"Pakistan","13.0","8.0","5.0","-"
"Philippines","17.0","D","D","-"
"Romania","41.0","19.0","22.0","-"
"Russia","22.0","6.0","16.0","-"
"Somalia","33.0","17.0","16.0","-"
"Syria","9.0","D","D","-"
"Taiwan","17.0","10.0","7.0","-"
"Ukraine","11.0","D","D","-"
"United Kingdom","15.0","9.0","6.0","-"
"Other","209.0","83.0","126.0","-"
"Unknown","7.0","4.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
