"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Savannah, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","324.0","156.0","168.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","33.0","19.0","14.0","-"
"25 to 34 years","93.0","49.0","44.0","-"
"35 to 44 years","88.0","40.0","48.0","-"
"45 to 54 years","57.0","23.0","34.0","-"
"55 to 64 years","38.0","13.0","25.0","-"
"65 years and over","15.0","12.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","63.0","41.0","22.0","-"
"Married","233.0","104.0","129.0","-"
"Other","28.0","11.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","36.0","21.0","15.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","13.0","3.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","3.0","3.0","-","-"
"Military","12.0","D","D","-"
"No occupation/not working outside home","44.0","19.0","25.0","-"
"Homemakers","D","-","D","-"
"Students or children","27.0","12.0","15.0","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","202.0","90.0","112.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bahamas, The","4.0","D","D","-"
"Brazil","4.0","D","D","-"
"Canada","13.0","6.0","7.0","-"
"China","10.0","6.0","4.0","-"
"Colombia","5.0","D","D","-"
"Germany","9.0","D","D","-"
"India","51.0","31.0","20.0","-"
"Iran","4.0","D","D","-"
"Jamaica","9.0","D","D","-"
"Kenya","4.0","D","D","-"
"Korea","8.0","D","D","-"
"Mexico","12.0","7.0","5.0","-"
"Nicaragua","6.0","D","D","-"
"Nigeria","7.0","4.0","3.0","-"
"Peru","5.0","D","D","-"
"Philippines","14.0","5.0","9.0","-"
"South Africa","13.0","5.0","8.0","-"
"Trinidad and Tobago","13.0","9.0","4.0","-"
"United Kingdom","15.0","5.0","10.0","-"
"Vietnam","36.0","15.0","21.0","-"
"Other","82.0","36.0","46.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
