"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Peoria, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","125.0","57.0","68.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","34.0","13.0","21.0","-"
"35 to 44 years","56.0","23.0","33.0","-"
"45 to 54 years","15.0","10.0","5.0","-"
"55 to 64 years","11.0","7.0","4.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","11.0","9.0","-"
"Married","97.0","42.0","55.0","-"
"Other","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","44.0","22.0","22.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","3.0","4.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","3.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","65.0","28.0","37.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","D","D","-"
"Bulgaria","D","D","-","-"
"Burma","D","D","D","-"
"Canada","5.0","D","D","-"
"China","11.0","7.0","4.0","-"
"India","24.0","14.0","10.0","-"
"Jordan","3.0","-","3.0","-"
"Lebanon","D","D","D","-"
"Mexico","10.0","3.0","7.0","-"
"New Zealand","D","D","D","-"
"Pakistan","5.0","D","D","-"
"Philippines","13.0","D","D","-"
"Poland","D","D","D","-"
"Romania","5.0","D","D","-"
"Sudan","D","D","D","-"
"Syria","3.0","D","D","-"
"Tanzania","D","D","D","-"
"Turkey","D","D","D","-"
"Ukraine","3.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Other","19.0","10.0","9.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
