"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Okeechobee, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","61.0","28.0","33.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","17.0","5.0","12.0","-"
"35 to 44 years","19.0","10.0","9.0","-"
"45 to 54 years","7.0","D","D","-"
"55 to 64 years","7.0","4.0","3.0","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","47.0","22.0","25.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","4.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","40.0","19.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Canada","D","D","-","-"
"Cuba","5.0","D","D","-"
"El Salvador","D","-","D","-"
"Germany","D","-","D","-"
"Haiti","D","D","-","-"
"Hungary","D","D","-","-"
"India","D","D","D","-"
"Israel","D","D","-","-"
"Jamaica","D","D","D","-"
"Mexico","33.0","13.0","20.0","-"
"Nicaragua","D","D","-","-"
"Pakistan","D","-","D","-"
"Peru","D","D","D","-"
"Philippines","4.0","D","D","-"
"United Kingdom","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
