"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tallahassee, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","254.0","114.0","140.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","42.0","15.0","27.0","-"
"25 to 34 years","55.0","25.0","30.0","-"
"35 to 44 years","74.0","36.0","38.0","-"
"45 to 54 years","44.0","17.0","27.0","-"
"55 to 64 years","32.0","18.0","14.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","76.0","32.0","44.0","-"
"Married","161.0","75.0","86.0","-"
"Other","17.0","7.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","21.0","9.0","12.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","47.0","16.0","31.0","-"
"Homemakers","D","-","D","-"
"Students or children","43.0","16.0","27.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","173.0","82.0","91.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","9.0","3.0","6.0","-"
"China","15.0","8.0","7.0","-"
"Colombia","5.0","D","D","-"
"Cuba","4.0","D","D","-"
"Egypt","9.0","5.0","4.0","-"
"El Salvador","5.0","D","D","-"
"Ghana","5.0","D","D","-"
"Haiti","11.0","4.0","7.0","-"
"India","33.0","15.0","18.0","-"
"Iran","9.0","4.0","5.0","-"
"Jamaica","12.0","7.0","5.0","-"
"Lebanon","4.0","D","D","-"
"Mexico","6.0","3.0","3.0","-"
"Nicaragua","5.0","D","D","-"
"Nigeria","12.0","5.0","7.0","-"
"Pakistan","5.0","D","D","-"
"Philippines","14.0","D","D","-"
"Russia","4.0","D","D","-"
"United Kingdom","7.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","75.0","31.0","44.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
