"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: College Station-Bryan, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","177.0","90.0","87.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","22.0","11.0","11.0","-"
"25 to 34 years","44.0","19.0","25.0","-"
"35 to 44 years","57.0","29.0","28.0","-"
"45 to 54 years","27.0","15.0","12.0","-"
"55 to 64 years","13.0","7.0","6.0","-"
"65 years and over","14.0","9.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","40.0","24.0","16.0","-"
"Married","128.0","63.0","65.0","-"
"Other","9.0","3.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20.0","12.0","8.0","-"
"Service occupations","5.0","-","5.0","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","D","D","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","37.0","18.0","19.0","-"
"Homemakers","D","-","D","-"
"Students or children","24.0","13.0","11.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","99.0","50.0","49.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","3.0","3.0","-","-"
"Belize","3.0","D","D","-"
"Bosnia and Herzegovina","8.0","4.0","4.0","-"
"Canada","5.0","D","D","-"
"China","16.0","10.0","6.0","-"
"Colombia","D","-","D","-"
"Egypt","5.0","D","D","-"
"Ethiopia","3.0","-","3.0","-"
"Guatemala","D","D","D","-"
"India","16.0","7.0","9.0","-"
"Jordan","D","D","D","-"
"Korea","D","-","D","-"
"Mexico","47.0","23.0","24.0","-"
"Nigeria","D","D","-","-"
"Pakistan","6.0","D","D","-"
"Philippines","3.0","D","D","-"
"Russia","3.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Ukraine","3.0","-","3.0","-"
"United Kingdom","5.0","D","D","-"
"Other","38.0","20.0","18.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
