"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Concord, NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","232.0","99.0","133.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","8.0","11.0","-"
"25 to 34 years","55.0","22.0","33.0","-"
"35 to 44 years","81.0","33.0","48.0","-"
"45 to 54 years","51.0","25.0","26.0","-"
"55 to 64 years","18.0","6.0","12.0","-"
"65 years and over","8.0","5.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","23.0","15.0","-"
"Married","169.0","68.0","101.0","-"
"Other","25.0","8.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","7.0","16.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","20.0","11.0","9.0","-"
"Homemakers","D","D","-","-"
"Students or children","D","D","9.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","180.0","75.0","105.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","7.0","4.0","3.0","-"
"Algeria","3.0","D","D","-"
"Bosnia and Herzegovina","31.0","15.0","16.0","-"
"Brazil","4.0","-","4.0","-"
"Canada","16.0","6.0","10.0","-"
"China","5.0","D","D","-"
"Colombia","6.0","D","D","-"
"Croatia","18.0","9.0","9.0","-"
"Germany","8.0","3.0","5.0","-"
"Greece","4.0","D","D","-"
"Haiti","3.0","D","D","-"
"India","6.0","D","D","-"
"Korea","14.0","4.0","10.0","-"
"Pakistan","4.0","D","D","-"
"Philippines","22.0","8.0","14.0","-"
"Russia","6.0","-","6.0","-"
"Rwanda","5.0","D","D","-"
"Serbia and Montenegro","5.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","56.0","27.0","29.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
