"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Albuquerque, NM","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","822.0","370.0","452.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","87.0","35.0","52.0","-"
"25 to 34 years","236.0","95.0","141.0","-"
"35 to 44 years","241.0","109.0","132.0","-"
"45 to 54 years","109.0","52.0","57.0","-"
"55 to 64 years","85.0","49.0","36.0","-"
"65 years and over","64.0","30.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","173.0","84.0","89.0","-"
"Married","540.0","244.0","296.0","-"
"Other","109.0","42.0","67.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","72.0","32.0","40.0","-"
"Service occupations","17.0","8.0","9.0","-"
"Sales and office occupations","16.0","8.0","8.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","19.0","D","D","-"
"Military","21.0","D","D","-"
"No occupation/not working outside home","94.0","31.0","63.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","63.0","21.0","42.0","-"
"Retirees","11.0","7.0","4.0","-"
"Unemployed","7.0","3.0","4.0","-"
"Unknown","571.0","243.0","328.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","8.0","D","D","-"
"Canada","16.0","8.0","8.0","-"
"Chile","8.0","D","D","-"
"China","25.0","10.0","15.0","-"
"Colombia","11.0","3.0","8.0","-"
"Cuba","7.0","4.0","3.0","-"
"Germany","8.0","D","D","-"
"Guatemala","8.0","3.0","5.0","-"
"India","20.0","8.0","12.0","-"
"Iran","25.0","14.0","11.0","-"
"Iraq","9.0","4.0","5.0","-"
"Korea","9.0","3.0","6.0","-"
"Laos","11.0","D","D","-"
"Mexico","302.0","149.0","153.0","-"
"Philippines","32.0","11.0","21.0","-"
"Russia","8.0","D","D","-"
"South Africa","9.0","4.0","5.0","-"
"Taiwan","10.0","3.0","7.0","-"
"United Kingdom","16.0","7.0","9.0","-"
"Vietnam","92.0","40.0","52.0","-"
"Other","187.0","83.0","104.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
