"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbia, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","135.0","64.0","71.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","16.0","9.0","7.0","-"
"25 to 34 years","37.0","15.0","22.0","-"
"35 to 44 years","42.0","20.0","22.0","-"
"45 to 54 years","24.0","12.0","12.0","-"
"55 to 64 years","11.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","13.0","4.0","-"
"Married","107.0","46.0","61.0","-"
"Other","11.0","5.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20.0","11.0","9.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","17.0","6.0","11.0","-"
"Homemakers","D","-","D","-"
"Students or children","13.0","6.0","7.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","84.0","40.0","44.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Bangladesh","D","D","D","-"
"Bosnia and Herzegovina","19.0","10.0","9.0","-"
"Bulgaria","3.0","D","D","-"
"Cambodia","11.0","4.0","7.0","-"
"Canada","D","D","D","-"
"China","18.0","9.0","9.0","-"
"Colombia","D","-","D","-"
"Germany","4.0","D","D","-"
"India","10.0","5.0","5.0","-"
"Iran","3.0","-","3.0","-"
"Japan","D","D","D","-"
"Kenya","D","D","D","-"
"Mexico","7.0","4.0","3.0","-"
"Nigeria","D","D","-","-"
"Pakistan","D","D","-","-"
"Philippines","3.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Thailand","4.0","D","D","-"
"United Kingdom","5.0","5.0","-","-"
"Other","29.0","13.0","16.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
