"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yakima, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","360.0","169.0","191.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","71.0","33.0","38.0","-"
"25 to 34 years","122.0","46.0","76.0","-"
"35 to 44 years","64.0","28.0","36.0","-"
"45 to 54 years","22.0","12.0","10.0","-"
"55 to 64 years","44.0","27.0","17.0","-"
"65 years and over","37.0","23.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","84.0","37.0","47.0","-"
"Married","255.0","129.0","126.0","-"
"Other","21.0","3.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","17.0","6.0","11.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","21.0","4.0","17.0","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","34.0","20.0","14.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","38.0","20.0","18.0","-"
"Homemakers","D","-","D","-"
"Students or children","26.0","12.0","14.0","-"
"Retirees","8.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","231.0","108.0","123.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","3.0","-","3.0","-"
"Canada","13.0","4.0","9.0","-"
"China","3.0","D","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","D","-"
"El Salvador","3.0","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","-","D","-"
"Hong Kong","D","-","D","-"
"India","6.0","3.0","3.0","-"
"Jamaica","D","D","-","-"
"Japan","D","-","D","-"
"Jordan","D","D","-","-"
"Korea","3.0","D","D","-"
"Mexico","305.0","146.0","159.0","-"
"Nigeria","D","D","-","-"
"Pakistan","D","D","-","-"
"Peru","D","D","D","-"
"Philippines","D","-","D","-"
"Russia","D","-","D","-"
"Other","4.0","2.0","2.0","-"
"Unknown","2.0","2.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
