"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hilo, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","305.0","99.0","206.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15.0","3.0","12.0","-"
"25 to 34 years","80.0","20.0","60.0","-"
"35 to 44 years","86.0","35.0","51.0","-"
"45 to 54 years","72.0","23.0","49.0","-"
"55 to 64 years","33.0","10.0","23.0","-"
"65 years and over","19.0","8.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","44.0","22.0","22.0","-"
"Married","224.0","70.0","154.0","-"
"Other","37.0","7.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20.0","D","D","-"
"Service occupations","29.0","9.0","20.0","-"
"Sales and office occupations","22.0","D","D","-"
"Farming, fishing, and forestry occupations","7.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","15.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","7.0","-","7.0","-"
"Retirees","D","D","D","-"
"Unemployed","3.0","D","D","-"
"Unknown","202.0","64.0","138.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","4.0","D","D","-"
"Brazil","4.0","D","D","-"
"Canada","11.0","7.0","4.0","-"
"Chile","D","-","D","-"
"China","6.0","D","D","-"
"Cuba","D","D","D","-"
"El Salvador","D","D","-","-"
"France","3.0","D","D","-"
"Germany","3.0","-","3.0","-"
"Hong Kong","3.0","D","D","-"
"Indonesia","3.0","-","3.0","-"
"Japan","22.0","8.0","14.0","-"
"Korea","9.0","D","D","-"
"Mexico","15.0","7.0","8.0","-"
"New Zealand","9.0","3.0","6.0","-"
"Peru","3.0","D","D","-"
"Philippines","157.0","48.0","109.0","-"
"Samoa","3.0","D","D","-"
"Thailand","6.0","D","D","-"
"United Kingdom","7.0","4.0","3.0","-"
"Other","31.0","7.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
