"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Reading, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","446.0","213.0","233.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","48.0","22.0","26.0","-"
"25 to 34 years","126.0","62.0","64.0","-"
"35 to 44 years","136.0","66.0","70.0","-"
"45 to 54 years","66.0","27.0","39.0","-"
"55 to 64 years","45.0","24.0","21.0","-"
"65 years and over","25.0","12.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","102.0","55.0","47.0","-"
"Married","294.0","142.0","152.0","-"
"Other","50.0","16.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","26.0","12.0","14.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","48.0","29.0","19.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","34.0","11.0","23.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","26.0","7.0","19.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","323.0","154.0","169.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","4.0","D","D","-"
"Brazil","4.0","D","D","-"
"Canada","14.0","6.0","8.0","-"
"China","7.0","3.0","4.0","-"
"Colombia","13.0","5.0","8.0","-"
"Dominican Republic","115.0","53.0","62.0","-"
"Ecuador","4.0","-","4.0","-"
"Egypt","4.0","4.0","-","-"
"El Salvador","6.0","D","D","-"
"Haiti","14.0","8.0","6.0","-"
"India","20.0","14.0","6.0","-"
"Jamaica","10.0","D","D","-"
"Mexico","57.0","32.0","25.0","-"
"Philippines","7.0","D","D","-"
"Poland","7.0","D","D","-"
"Romania","36.0","18.0","18.0","-"
"Sierra Leone","9.0","3.0","6.0","-"
"Trinidad and Tobago","6.0","3.0","3.0","-"
"United Kingdom","9.0","5.0","4.0","-"
"Vietnam","19.0","7.0","12.0","-"
"Other","81.0","39.0","42.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
