"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lafayette, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","122.0","58.0","64.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","6.0","12.0","-"
"25 to 34 years","35.0","17.0","18.0","-"
"35 to 44 years","39.0","18.0","21.0","-"
"45 to 54 years","20.0","12.0","8.0","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25.0","D","D","-"
"Married","90.0","39.0","51.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","23.0","11.0","12.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","72.0","35.0","37.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","-","D","-"
"Argentina","D","D","-","-"
"Bahamas, The","D","-","D","-"
"Bulgaria","D","D","D","-"
"Burma","D","D","-","-"
"China","6.0","3.0","3.0","-"
"El Salvador","4.0","D","D","-"
"India","21.0","13.0","8.0","-"
"Jamaica","D","D","D","-"
"Korea","D","-","D","-"
"Mexico","20.0","10.0","10.0","-"
"New Zealand","3.0","D","D","-"
"Nigeria","D","D","D","-"
"Philippines","7.0","D","D","-"
"Russia","3.0","-","3.0","-"
"Soviet Union (former)","4.0","D","D","-"
"Taiwan","9.0","3.0","6.0","-"
"Thailand","D","-","D","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","3.0","D","D","-"
"Other","25.0","11.0","14.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
