"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Anderson, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84.0","38.0","46.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","21.0","8.0","13.0","-"
"35 to 44 years","24.0","12.0","12.0","-"
"45 to 54 years","21.0","11.0","10.0","-"
"55 to 64 years","6.0","3.0","3.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","68.0","31.0","37.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","21.0","13.0","8.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","52.0","22.0","30.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","D","D","D","-"
"Bangladesh","D","-","D","-"
"Canada","7.0","D","D","-"
"China","D","-","D","-"
"Colombia","D","D","-","-"
"Costa Rica","D","D","-","-"
"Egypt","3.0","3.0","-","-"
"El Salvador","D","D","-","-"
"Georgia","D","-","D","-"
"Germany","D","-","D","-"
"Haiti","D","D","D","-"
"India","15.0","7.0","8.0","-"
"Mexico","D","D","D","-"
"New Zealand","D","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","4.0","4.0","-","-"
"Philippines","6.0","D","D","-"
"Romania","D","-","D","-"
"Ukraine","3.0","D","D","-"
"United Kingdom","8.0","3.0","5.0","-"
"Other","16.0","8.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
