"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Palm Bay-Melbourne-Titusville, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","897.0","330.0","567.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","54.0","24.0","30.0","-"
"25 to 34 years","204.0","75.0","129.0","-"
"35 to 44 years","285.0","107.0","178.0","-"
"45 to 54 years","179.0","56.0","123.0","-"
"55 to 64 years","101.0","45.0","56.0","-"
"65 years and over","74.0","23.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","129.0","67.0","62.0","-"
"Married","643.0","229.0","414.0","-"
"Other","125.0","34.0","91.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","90.0","43.0","47.0","-"
"Service occupations","22.0","7.0","15.0","-"
"Sales and office occupations","32.0","9.0","23.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","21.0","D","D","-"
"Military","7.0","D","D","-"
"No occupation/not working outside home","106.0","27.0","79.0","-"
"Homemakers","33.0","-","33.0","-"
"Students or children","56.0","20.0","36.0","-"
"Retirees","D","7.0","D","-"
"Unemployed","D","-","D","-"
"Unknown","612.0","219.0","393.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","15.0","3.0","12.0","-"
"Canada","43.0","15.0","28.0","-"
"China","24.0","10.0","14.0","-"
"Colombia","37.0","13.0","24.0","-"
"Cuba","26.0","10.0","16.0","-"
"Dominican Republic","17.0","D","D","-"
"Germany","13.0","D","D","-"
"Guyana","15.0","5.0","10.0","-"
"Haiti","38.0","18.0","20.0","-"
"India","71.0","32.0","39.0","-"
"Jamaica","96.0","46.0","50.0","-"
"Korea","15.0","4.0","11.0","-"
"Mexico","15.0","8.0","7.0","-"
"Peru","15.0","4.0","11.0","-"
"Philippines","60.0","13.0","47.0","-"
"Russia","17.0","D","D","-"
"Trinidad and Tobago","19.0","3.0","16.0","-"
"United Kingdom","43.0","16.0","27.0","-"
"Venezuela","17.0","5.0","12.0","-"
"Vietnam","27.0","15.0","12.0","-"
"Other","273.0","105.0","168.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
