"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charleston-North Charleston, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","482.0","207.0","275.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","47.0","25.0","22.0","-"
"25 to 34 years","120.0","38.0","82.0","-"
"35 to 44 years","164.0","75.0","89.0","-"
"45 to 54 years","76.0","40.0","36.0","-"
"55 to 64 years","49.0","18.0","31.0","-"
"65 years and over","26.0","11.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","78.0","39.0","39.0","-"
"Married","362.0","152.0","210.0","-"
"Other","42.0","16.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","74.0","40.0","34.0","-"
"Service occupations","30.0","9.0","21.0","-"
"Sales and office occupations","26.0","8.0","18.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","19.0","14.0","5.0","-"
"Military","18.0","12.0","6.0","-"
"No occupation/not working outside home","57.0","14.0","43.0","-"
"Homemakers","20.0","-","20.0","-"
"Students or children","24.0","10.0","14.0","-"
"Retirees","8.0","4.0","4.0","-"
"Unemployed","5.0","-","5.0","-"
"Unknown","251.0","103.0","148.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","6.0","-","6.0","-"
"Bulgaria","9.0","4.0","5.0","-"
"Canada","19.0","8.0","11.0","-"
"China","21.0","6.0","15.0","-"
"Colombia","13.0","7.0","6.0","-"
"Dominican Republic","5.0","D","D","-"
"Germany","14.0","5.0","9.0","-"
"India","28.0","19.0","9.0","-"
"Jamaica","9.0","D","D","-"
"Mexico","19.0","8.0","11.0","-"
"Netherlands","5.0","D","D","-"
"Pakistan","6.0","D","D","-"
"Panama","6.0","-","6.0","-"
"Peru","9.0","5.0","4.0","-"
"Philippines","90.0","35.0","55.0","-"
"Russia","13.0","5.0","8.0","-"
"South Africa","6.0","3.0","3.0","-"
"Ukraine","7.0","D","D","-"
"United Kingdom","35.0","18.0","17.0","-"
"Vietnam","22.0","8.0","14.0","-"
"Other","137.0","61.0","76.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
