"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rochester, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","425.0","205.0","220.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","62.0","28.0","34.0","-"
"25 to 34 years","117.0","61.0","56.0","-"
"35 to 44 years","121.0","61.0","60.0","-"
"45 to 54 years","66.0","38.0","28.0","-"
"55 to 64 years","33.0","10.0","23.0","-"
"65 years and over","26.0","7.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","119.0","64.0","55.0","-"
"Married","253.0","126.0","127.0","-"
"Other","53.0","15.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","45.0","29.0","16.0","-"
"Service occupations","24.0","10.0","14.0","-"
"Sales and office occupations","D","D","11.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","28.0","16.0","12.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","70.0","24.0","46.0","-"
"Homemakers","D","-","D","-"
"Students or children","45.0","19.0","26.0","-"
"Retirees","D","-","D","-"
"Unemployed","18.0","5.0","13.0","-"
"Unknown","237.0","116.0","121.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","8.0","4.0","4.0","-"
"Bosnia and Herzegovina","31.0","17.0","14.0","-"
"Cambodia","36.0","18.0","18.0","-"
"Canada","6.0","D","D","-"
"China","7.0","3.0","4.0","-"
"Ethiopia","9.0","D","D","-"
"Germany","5.0","D","D","-"
"India","20.0","12.0","8.0","-"
"Ireland","4.0","D","D","-"
"Laos","6.0","D","D","-"
"Mexico","14.0","11.0","3.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Philippines","16.0","6.0","10.0","-"
"Russia","8.0","3.0","5.0","-"
"Somalia","112.0","50.0","62.0","-"
"Sudan","37.0","22.0","15.0","-"
"Thailand","11.0","4.0","7.0","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","17.0","6.0","11.0","-"
"Other","62.0","28.0","34.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
