"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Las Vegas-Paradise, NV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6986.0","3070.0","3916.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","579.0","249.0","330.0","-"
"25 to 34 years","1932.0","756.0","1176.0","-"
"35 to 44 years","2192.0","1007.0","1185.0","-"
"45 to 54 years","1143.0","501.0","642.0","-"
"55 to 64 years","704.0","372.0","332.0","-"
"65 years and over","436.0","185.0","251.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1270.0","680.0","590.0","-"
"Married","4660.0","2029.0","2631.0","-"
"Other","1056.0","361.0","695.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","404.0","170.0","234.0","-"
"Service occupations","696.0","305.0","391.0","-"
"Sales and office occupations","379.0","86.0","293.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","88.0","88.0","-","-"
"Production, transportation, and material moving occupations","177.0","153.0","24.0","-"
"Military","D","D","7.0","-"
"No occupation/not working outside home","514.0","179.0","335.0","-"
"Homemakers","102.0","D","D","-"
"Students or children","277.0","110.0","167.0","-"
"Retirees","53.0","D","D","-"
"Unemployed","82.0","39.0","43.0","-"
"Unknown","4689.0","2057.0","2632.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","144.0","70.0","74.0","-"
"Bulgaria","140.0","61.0","79.0","-"
"Canada","92.0","42.0","50.0","-"
"China","221.0","88.0","133.0","-"
"Cuba","241.0","125.0","116.0","-"
"El Salvador","238.0","109.0","129.0","-"
"Ethiopia","157.0","77.0","80.0","-"
"Guatemala","95.0","46.0","49.0","-"
"India","101.0","53.0","48.0","-"
"Iran","98.0","52.0","46.0","-"
"Korea","139.0","47.0","92.0","-"
"Mexico","1761.0","862.0","899.0","-"
"Nicaragua","69.0","31.0","38.0","-"
"Peru","73.0","30.0","43.0","-"
"Philippines","1384.0","488.0","896.0","-"
"Romania","64.0","27.0","37.0","-"
"Taiwan","70.0","22.0","48.0","-"
"Thailand","139.0","51.0","88.0","-"
"United Kingdom","85.0","46.0","39.0","-"
"Vietnam","159.0","69.0","90.0","-"
"Other","1512.0","671.0","841.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
