"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Austin-Round Rock, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2120.0","948.0","1172.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","221.0","89.0","132.0","-"
"25 to 34 years","610.0","235.0","375.0","-"
"35 to 44 years","774.0","366.0","408.0","-"
"45 to 54 years","290.0","139.0","151.0","-"
"55 to 64 years","139.0","63.0","76.0","-"
"65 years and over","86.0","56.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","371.0","209.0","162.0","-"
"Married","1607.0","678.0","929.0","-"
"Other","142.0","61.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","377.0","218.0","159.0","-"
"Service occupations","56.0","15.0","41.0","-"
"Sales and office occupations","90.0","21.0","69.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","18.0","D","D","-"
"Production, transportation, and material moving occupations","72.0","48.0","24.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","306.0","92.0","214.0","-"
"Homemakers","75.0","D","D","-"
"Students or children","193.0","68.0","125.0","-"
"Retirees","19.0","15.0","4.0","-"
"Unemployed","19.0","D","D","-"
"Unknown","1191.0","529.0","662.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","41.0","19.0","22.0","-"
"Brazil","26.0","7.0","19.0","-"
"Canada","52.0","24.0","28.0","-"
"China","110.0","45.0","65.0","-"
"El Salvador","26.0","12.0","14.0","-"
"Ethiopia","32.0","17.0","15.0","-"
"Germany","25.0","12.0","13.0","-"
"India","324.0","165.0","159.0","-"
"Iran","42.0","18.0","24.0","-"
"Korea","43.0","17.0","26.0","-"
"Lebanon","18.0","7.0","11.0","-"
"Mexico","459.0","221.0","238.0","-"
"Nigeria","41.0","25.0","16.0","-"
"Pakistan","68.0","24.0","44.0","-"
"Philippines","70.0","24.0","46.0","-"
"Russia","27.0","6.0","21.0","-"
"Taiwan","49.0","19.0","30.0","-"
"United Kingdom","49.0","24.0","25.0","-"
"Venezuela","18.0","6.0","12.0","-"
"Vietnam","129.0","41.0","88.0","-"
"Other","466.0","213.0","253.0","-"
"Unknown","5.0","2.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
