"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bowling Green, KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","224.0","102.0","122.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","33.0","15.0","18.0","-"
"25 to 34 years","72.0","32.0","40.0","-"
"35 to 44 years","51.0","22.0","29.0","-"
"45 to 54 years","32.0","D","D","-"
"55 to 64 years","29.0","17.0","12.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","58.0","29.0","29.0","-"
"Married","142.0","65.0","77.0","-"
"Other","24.0","8.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","19.0","9.0","10.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","29.0","10.0","19.0","-"
"Homemakers","D","-","D","-"
"Students or children","22.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","162.0","76.0","86.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","96.0","40.0","56.0","-"
"Cambodia","7.0","D","D","-"
"Canada","D","D","-","-"
"China","D","D","-","-"
"Croatia","7.0","4.0","3.0","-"
"Dominican Republic","D","-","D","-"
"Ecuador","3.0","D","D","-"
"El Salvador","6.0","D","D","-"
"Guatemala","3.0","D","D","-"
"India","8.0","5.0","3.0","-"
"Iran","3.0","D","D","-"
"Laos","3.0","D","D","-"
"Mexico","9.0","D","D","-"
"Pakistan","D","-","D","-"
"Philippines","4.0","D","D","-"
"Serbia and Montenegro","33.0","17.0","16.0","-"
"Soviet Union (former)","D","D","D","-"
"Thailand","D","D","D","-"
"Ukraine","D","-","D","-"
"Vietnam","21.0","10.0","11.0","-"
"Other","9.0","3.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
