"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Augusta-Richmond County, GA-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","328.0","117.0","211.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","34.0","13.0","21.0","-"
"25 to 34 years","90.0","29.0","61.0","-"
"35 to 44 years","91.0","35.0","56.0","-"
"45 to 54 years","55.0","18.0","37.0","-"
"55 to 64 years","41.0","15.0","26.0","-"
"65 years and over","17.0","7.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","57.0","24.0","33.0","-"
"Married","247.0","90.0","157.0","-"
"Other","24.0","3.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","49.0","20.0","29.0","-"
"Service occupations","12.0","4.0","8.0","-"
"Sales and office occupations","D","D","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","5.0","6.0","-"
"Military","14.0","9.0","5.0","-"
"No occupation/not working outside home","46.0","12.0","34.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","33.0","D","D","-"
"Retirees","3.0","D","D","-"
"Unemployed","3.0","D","D","-"
"Unknown","188.0","63.0","125.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","5.0","D","D","-"
"Canada","7.0","D","D","-"
"China","24.0","11.0","13.0","-"
"Colombia","14.0","4.0","10.0","-"
"Cuba","4.0","D","D","-"
"Germany","12.0","-","12.0","-"
"India","37.0","16.0","21.0","-"
"Iran","7.0","D","D","-"
"Jamaica","15.0","7.0","8.0","-"
"Korea","17.0","6.0","11.0","-"
"Mexico","15.0","8.0","7.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","6.0","D","D","-"
"Panama","9.0","D","D","-"
"Philippines","20.0","5.0","15.0","-"
"Saint Vincent & the Grenadines","4.0","D","D","-"
"Taiwan","6.0","D","D","-"
"Trinidad and Tobago","8.0","D","D","-"
"United Kingdom","12.0","6.0","6.0","-"
"Vietnam","13.0","5.0","8.0","-"
"Other","87.0","32.0","55.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
