"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Flint, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","172.0","76.0","96.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","5.0","14.0","-"
"25 to 34 years","35.0","19.0","16.0","-"
"35 to 44 years","61.0","24.0","37.0","-"
"45 to 54 years","30.0","15.0","15.0","-"
"55 to 64 years","13.0","8.0","5.0","-"
"65 years and over","14.0","5.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","9.0","17.0","-"
"Married","134.0","63.0","71.0","-"
"Other","12.0","4.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","43.0","27.0","16.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","40.0","11.0","29.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","22.0","8.0","14.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","62.0","20.0","42.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","D","D","-"
"Canada","11.0","6.0","5.0","-"
"China","4.0","D","D","-"
"Egypt","7.0","D","D","-"
"India","27.0","15.0","12.0","-"
"Iraq","5.0","D","D","-"
"Israel","4.0","4.0","-","-"
"Jordan","9.0","3.0","6.0","-"
"Korea","4.0","D","D","-"
"Lebanon","D","D","D","-"
"Nigeria","10.0","3.0","7.0","-"
"Pakistan","4.0","D","D","-"
"Philippines","15.0","3.0","12.0","-"
"Poland","4.0","D","D","-"
"Sudan","4.0","-","4.0","-"
"Syria","5.0","D","D","-"
"Thailand","5.0","D","D","-"
"Turkey","3.0","D","D","-"
"United Kingdom","11.0","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","31.0","18.0","13.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
