"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: York-Hanover, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","266.0","101.0","165.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","20.0","9.0","11.0","-"
"25 to 34 years","63.0","23.0","40.0","-"
"35 to 44 years","93.0","33.0","60.0","-"
"45 to 54 years","49.0","18.0","31.0","-"
"55 to 64 years","29.0","15.0","14.0","-"
"65 years and over","12.0","3.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","47.0","21.0","26.0","-"
"Married","198.0","74.0","124.0","-"
"Other","21.0","6.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","6.0","12.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","21.0","12.0","9.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","19.0","9.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","14.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","197.0","68.0","129.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","4.0","D","D","-"
"Cambodia","12.0","5.0","7.0","-"
"Canada","7.0","D","D","-"
"China","9.0","D","D","-"
"Colombia","8.0","D","D","-"
"Dominican Republic","10.0","4.0","6.0","-"
"Egypt","5.0","D","D","-"
"Germany","4.0","D","D","-"
"India","20.0","10.0","10.0","-"
"Iran","5.0","D","D","-"
"Italy","5.0","D","D","-"
"Jamaica","9.0","D","D","-"
"Mexico","15.0","9.0","6.0","-"
"Nigeria","7.0","D","D","-"
"Philippines","12.0","3.0","9.0","-"
"Poland","8.0","4.0","4.0","-"
"Thailand","5.0","-","5.0","-"
"Ukraine","7.0","D","D","-"
"United Kingdom","6.0","D","D","-"
"Vietnam","29.0","14.0","15.0","-"
"Other","78.0","27.0","51.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
