"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Jackson, MS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","93.0","36.0","57.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","25.0","5.0","20.0","-"
"35 to 44 years","29.0","15.0","14.0","-"
"45 to 54 years","22.0","8.0","14.0","-"
"55 to 64 years","4.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","7.0","9.0","-"
"Married","68.0","25.0","43.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","12.0","4.0","8.0","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","10.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","3.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","67.0","28.0","39.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","3.0","-","3.0","-"
"Bangladesh","D","D","-","-"
"Brazil","D","D","-","-"
"Canada","7.0","D","D","-"
"China","7.0","D","D","-"
"Colombia","D","D","D","-"
"Egypt","D","-","D","-"
"France","3.0","D","D","-"
"Ghana","D","-","D","-"
"Honduras","D","D","D","-"
"Hong Kong","D","-","D","-"
"India","21.0","8.0","13.0","-"
"Madagascar","3.0","D","D","-"
"Mexico","4.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Panama","D","-","D","-"
"Philippines","8.0","D","D","-"
"Ukraine","D","D","D","-"
"Venezuela","D","-","D","-"
"Vietnam","D","D","D","-"
"Other","12.0","7.0","5.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
