"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hickory-Lenoir-Morganton, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","337.0","138.0","199.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","10.0","25.0","-"
"25 to 34 years","107.0","45.0","62.0","-"
"35 to 44 years","99.0","44.0","55.0","-"
"45 to 54 years","53.0","24.0","29.0","-"
"55 to 64 years","23.0","11.0","12.0","-"
"65 years and over","20.0","4.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","62.0","28.0","34.0","-"
"Married","244.0","99.0","145.0","-"
"Other","31.0","11.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","41.0","14.0","27.0","-"
"Service occupations","22.0","4.0","18.0","-"
"Sales and office occupations","17.0","5.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","95.0","51.0","44.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","54.0","11.0","43.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","20.0","6.0","14.0","-"
"Retirees","10.0","D","D","-"
"Unemployed","11.0","D","D","-"
"Unknown","98.0","43.0","55.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","7.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","13.0","4.0","9.0","-"
"Costa Rica","4.0","D","D","-"
"Cuba","5.0","D","D","-"
"El Salvador","7.0","D","D","-"
"France","3.0","D","D","-"
"Germany","3.0","-","3.0","-"
"Guatemala","8.0","5.0","3.0","-"
"Honduras","7.0","D","D","-"
"India","8.0","5.0","3.0","-"
"Laos","117.0","49.0","68.0","-"
"Mexico","33.0","20.0","13.0","-"
"Moldova","6.0","3.0","3.0","-"
"Nicaragua","6.0","-","6.0","-"
"Philippines","19.0","3.0","16.0","-"
"Romania","9.0","4.0","5.0","-"
"Thailand","24.0","8.0","16.0","-"
"United Kingdom","6.0","D","D","-"
"Vietnam","16.0","5.0","11.0","-"
"Other","32.0","12.0","20.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
