"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Santa Fe, NM","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","134.0","60.0","74.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15.0","3.0","12.0","-"
"25 to 34 years","42.0","21.0","21.0","-"
"35 to 44 years","27.0","14.0","13.0","-"
"45 to 54 years","25.0","10.0","15.0","-"
"55 to 64 years","16.0","7.0","9.0","-"
"65 years and over","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","19.0","4.0","15.0","-"
"Married","98.0","49.0","49.0","-"
"Other","17.0","7.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","4.0","4.0","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","13.0","3.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","101.0","46.0","55.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","-","D","-"
"Argentina","D","D","-","-"
"Belgium","D","D","-","-"
"Belize","D","D","-","-"
"Brazil","3.0","-","3.0","-"
"Canada","5.0","D","D","-"
"China","D","-","D","-"
"France","4.0","D","D","-"
"Germany","8.0","4.0","4.0","-"
"Guatemala","3.0","D","D","-"
"India","6.0","D","D","-"
"Japan","D","D","D","-"
"Mexico","52.0","22.0","30.0","-"
"Nepal","D","D","D","-"
"Peru","D","-","D","-"
"Poland","D","D","-","-"
"Russia","D","-","D","-"
"Switzerland","D","-","D","-"
"Turkey","D","D","-","-"
"United Kingdom","9.0","3.0","6.0","-"
"Other","23.0","12.0","11.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
