"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Stockton, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2104.0","967.0","1137.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","238.0","89.0","149.0","-"
"25 to 34 years","653.0","277.0","376.0","-"
"35 to 44 years","559.0","272.0","287.0","-"
"45 to 54 years","261.0","119.0","142.0","-"
"55 to 64 years","226.0","120.0","106.0","-"
"65 years and over","167.0","90.0","77.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","442.0","221.0","221.0","-"
"Married","1510.0","701.0","809.0","-"
"Other","152.0","45.0","107.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","178.0","86.0","92.0","-"
"Service occupations","119.0","35.0","84.0","-"
"Sales and office occupations","150.0","46.0","104.0","-"
"Farming, fishing, and forestry occupations","12.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","24.0","24.0","-","-"
"Production, transportation, and material moving occupations","192.0","159.0","33.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","257.0","98.0","159.0","-"
"Homemakers","54.0","D","D","-"
"Students or children","131.0","57.0","74.0","-"
"Retirees","25.0","D","D","-"
"Unemployed","47.0","23.0","24.0","-"
"Unknown","1163.0","502.0","661.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","45.0","15.0","30.0","-"
"Cambodia","118.0","57.0","61.0","-"
"China","51.0","19.0","32.0","-"
"El Salvador","24.0","8.0","16.0","-"
"Fiji","37.0","17.0","20.0","-"
"Guatemala","10.0","5.0","5.0","-"
"India","219.0","104.0","115.0","-"
"Indonesia","11.0","6.0","5.0","-"
"Korea","14.0","3.0","11.0","-"
"Laos","63.0","29.0","34.0","-"
"Mexico","600.0","320.0","280.0","-"
"Nicaragua","32.0","13.0","19.0","-"
"Nigeria","16.0","7.0","9.0","-"
"Pakistan","72.0","38.0","34.0","-"
"Peru","13.0","8.0","5.0","-"
"Philippines","391.0","156.0","235.0","-"
"Portugal","12.0","6.0","6.0","-"
"Thailand","39.0","14.0","25.0","-"
"United Kingdom","20.0","10.0","10.0","-"
"Vietnam","136.0","52.0","84.0","-"
"Other","181.0","80.0","101.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
