"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Santa Cruz-Watsonville, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","548.0","253.0","295.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","63.0","17.0","46.0","-"
"25 to 34 years","157.0","70.0","87.0","-"
"35 to 44 years","146.0","70.0","76.0","-"
"45 to 54 years","85.0","35.0","50.0","-"
"55 to 64 years","61.0","38.0","23.0","-"
"65 years and over","36.0","23.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","107.0","52.0","55.0","-"
"Married","399.0","184.0","215.0","-"
"Other","42.0","17.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","17.0","18.0","-"
"Service occupations","28.0","16.0","12.0","-"
"Sales and office occupations","22.0","D","D","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","33.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","70.0","27.0","43.0","-"
"Homemakers","D","-","D","-"
"Students or children","41.0","12.0","29.0","-"
"Retirees","16.0","D","D","-"
"Unemployed","D","D","7.0","-"
"Unknown","352.0","155.0","197.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","3.0","D","D","-"
"Brazil","11.0","6.0","5.0","-"
"Canada","7.0","D","D","-"
"China","13.0","4.0","9.0","-"
"Colombia","7.0","D","D","-"
"El Salvador","12.0","8.0","4.0","-"
"Germany","6.0","D","D","-"
"India","12.0","6.0","6.0","-"
"Iran","5.0","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","327.0","164.0","163.0","-"
"Peru","5.0","D","D","-"
"Philippines","19.0","5.0","14.0","-"
"Poland","4.0","D","D","-"
"Portugal","4.0","D","D","-"
"Russia","6.0","-","6.0","-"
"South Africa","5.0","D","D","-"
"Spain","4.0","-","4.0","-"
"Thailand","5.0","D","D","-"
"United Kingdom","15.0","9.0","6.0","-"
"Other","72.0","26.0","46.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
