"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bridgeport-Stamford-Norwalk, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2441.0","1081.0","1360.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","281.0","122.0","159.0","-"
"25 to 34 years","644.0","275.0","369.0","-"
"35 to 44 years","741.0","338.0","403.0","-"
"45 to 54 years","411.0","182.0","229.0","-"
"55 to 64 years","225.0","106.0","119.0","-"
"65 years and over","139.0","58.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","548.0","270.0","278.0","-"
"Married","1603.0","716.0","887.0","-"
"Other","290.0","95.0","195.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","134.0","61.0","73.0","-"
"Service occupations","27.0","9.0","18.0","-"
"Sales and office occupations","23.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","17.0","17.0","-","-"
"Production, transportation, and material moving occupations","48.0","31.0","17.0","-"
"Military","12.0","D","D","-"
"No occupation/not working outside home","218.0","77.0","141.0","-"
"Homemakers","27.0","-","27.0","-"
"Students or children","152.0","61.0","91.0","-"
"Retirees","22.0","9.0","13.0","-"
"Unemployed","17.0","7.0","10.0","-"
"Unknown","1962.0","869.0","1093.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","31.0","17.0","14.0","-"
"Brazil","113.0","40.0","73.0","-"
"Canada","32.0","14.0","18.0","-"
"China","71.0","28.0","43.0","-"
"Colombia","126.0","55.0","71.0","-"
"Dominican Republic","77.0","35.0","42.0","-"
"Ecuador","103.0","53.0","50.0","-"
"Guatemala","33.0","19.0","14.0","-"
"Haiti","206.0","95.0","111.0","-"
"India","191.0","97.0","94.0","-"
"Jamaica","179.0","55.0","124.0","-"
"Mexico","48.0","24.0","24.0","-"
"Pakistan","37.0","22.0","15.0","-"
"Peru","59.0","27.0","32.0","-"
"Philippines","84.0","25.0","59.0","-"
"Poland","109.0","46.0","63.0","-"
"Portugal","38.0","18.0","20.0","-"
"Russia","35.0","14.0","21.0","-"
"United Kingdom","73.0","31.0","42.0","-"
"Vietnam","34.0","15.0","19.0","-"
"Other","761.0","351.0","410.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
