"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Riverside-San Bernardino-Ontario, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11312.0","5256.0","6056.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","1065.0","465.0","600.0","-"
"25 to 34 years","2950.0","1217.0","1733.0","-"
"35 to 44 years","3224.0","1547.0","1677.0","-"
"45 to 54 years","1672.0","772.0","900.0","-"
"55 to 64 years","1390.0","738.0","652.0","-"
"65 years and over","1011.0","517.0","494.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1926.0","985.0","941.0","-"
"Married","8360.0","3941.0","4419.0","-"
"Other","1026.0","330.0","696.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","816.0","390.0","426.0","-"
"Service occupations","383.0","149.0","234.0","-"
"Sales and office occupations","552.0","182.0","370.0","-"
"Farming, fishing, and forestry occupations","19.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","172.0","D","D","-"
"Production, transportation, and material moving occupations","679.0","501.0","178.0","-"
"Military","126.0","D","D","-"
"No occupation/not working outside home","1234.0","427.0","807.0","-"
"Homemakers","240.0","D","D","-"
"Students or children","671.0","221.0","450.0","-"
"Retirees","217.0","157.0","60.0","-"
"Unemployed","106.0","D","D","-"
"Unknown","7331.0","3317.0","4014.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","88.0","24.0","64.0","-"
"Canada","111.0","55.0","56.0","-"
"China","193.0","70.0","123.0","-"
"Colombia","92.0","30.0","62.0","-"
"Egypt","83.0","49.0","34.0","-"
"El Salvador","364.0","160.0","204.0","-"
"Guatemala","266.0","139.0","127.0","-"
"India","296.0","151.0","145.0","-"
"Indonesia","83.0","32.0","51.0","-"
"Iran","99.0","49.0","50.0","-"
"Korea","301.0","134.0","167.0","-"
"Mexico","5438.0","2763.0","2675.0","-"
"Nicaragua","124.0","55.0","69.0","-"
"Pakistan","99.0","49.0","50.0","-"
"Peru","121.0","50.0","71.0","-"
"Philippines","1071.0","357.0","714.0","-"
"Taiwan","190.0","87.0","103.0","-"
"Thailand","85.0","36.0","49.0","-"
"United Kingdom","88.0","37.0","51.0","-"
"Vietnam","331.0","127.0","204.0","-"
"Other","1782.0","799.0","983.0","-"
"Unknown","7.0","3.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
