"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Durham, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","961.0","456.0","505.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","90.0","32.0","58.0","-"
"25 to 34 years","249.0","117.0","132.0","-"
"35 to 44 years","340.0","163.0","177.0","-"
"45 to 54 years","181.0","94.0","87.0","-"
"55 to 64 years","70.0","36.0","34.0","-"
"65 years and over","31.0","14.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","199.0","89.0","110.0","-"
"Married","694.0","337.0","357.0","-"
"Other","68.0","30.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","284.0","138.0","146.0","-"
"Service occupations","76.0","27.0","49.0","-"
"Sales and office occupations","53.0","18.0","35.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","50.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","186.0","67.0","119.0","-"
"Homemakers","38.0","D","D","-"
"Students or children","111.0","50.0","61.0","-"
"Retirees","16.0","11.0","5.0","-"
"Unemployed","21.0","D","D","-"
"Unknown","296.0","155.0","141.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Burma","15.0","9.0","6.0","-"
"Canada","36.0","21.0","15.0","-"
"China","87.0","41.0","46.0","-"
"El Salvador","30.0","11.0","19.0","-"
"Ghana","17.0","9.0","8.0","-"
"Honduras","16.0","5.0","11.0","-"
"India","78.0","39.0","39.0","-"
"Korea","25.0","12.0","13.0","-"
"Liberia","14.0","4.0","10.0","-"
"Mexico","71.0","48.0","23.0","-"
"Morocco","20.0","12.0","8.0","-"
"Nigeria","26.0","13.0","13.0","-"
"Pakistan","22.0","7.0","15.0","-"
"Philippines","63.0","17.0","46.0","-"
"Romania","15.0","5.0","10.0","-"
"Russia","15.0","3.0","12.0","-"
"Sierra Leone","18.0","11.0","7.0","-"
"Taiwan","22.0","10.0","12.0","-"
"United Kingdom","32.0","19.0","13.0","-"
"Vietnam","26.0","10.0","16.0","-"
"Other","312.0","150.0","162.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
