"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Laredo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","361.0","157.0","204.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","63.0","28.0","35.0","-"
"25 to 34 years","107.0","45.0","62.0","-"
"35 to 44 years","89.0","38.0","51.0","-"
"45 to 54 years","29.0","17.0","12.0","-"
"55 to 64 years","44.0","17.0","27.0","-"
"65 years and over","29.0","12.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","46.0","44.0","-"
"Married","234.0","101.0","133.0","-"
"Other","37.0","10.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","38.0","16.0","22.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","28.0","9.0","19.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","65.0","17.0","48.0","-"
"Homemakers","18.0","-","18.0","-"
"Students or children","36.0","11.0","25.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","202.0","96.0","106.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Brazil","D","D","D","-"
"Canada","3.0","D","D","-"
"Chile","D","D","-","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","-","-"
"Honduras","D","-","D","-"
"India","4.0","D","D","-"
"Jamaica","D","-","D","-"
"Korea","4.0","D","D","-"
"Liberia","D","-","D","-"
"Mexico","322.0","140.0","182.0","-"
"Pakistan","D","D","-","-"
"Panama","D","-","D","-"
"Paraguay","D","D","-","-"
"Philippines","7.0","D","D","-"
"Singapore","D","-","D","-"
"Taiwan","D","-","D","-"
"Venezuela","D","D","D","-"
"Vietnam","D","D","-","-"
"Other","1.0","1.0","-","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
