"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Merced, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","464.0","227.0","237.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","52.0","21.0","31.0","-"
"25 to 34 years","144.0","67.0","77.0","-"
"35 to 44 years","101.0","48.0","53.0","-"
"45 to 54 years","60.0","22.0","38.0","-"
"55 to 64 years","64.0","43.0","21.0","-"
"65 years and over","43.0","26.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","85.0","44.0","41.0","-"
"Married","340.0","169.0","171.0","-"
"Other","39.0","14.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","36.0","11.0","25.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","17.0","D","D","-"
"Farming, fishing, and forestry occupations","D","3.0","D","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","25.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","47.0","16.0","31.0","-"
"Homemakers","D","-","D","-"
"Students or children","31.0","9.0","22.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","321.0","166.0","155.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","D","D","-","-"
"Argentina","D","D","-","-"
"Brazil","D","D","D","-"
"Cambodia","D","-","D","-"
"China","D","-","D","-"
"El Salvador","10.0","4.0","6.0","-"
"Fiji","3.0","D","D","-"
"Guatemala","D","D","D","-"
"India","63.0","30.0","33.0","-"
"Laos","15.0","6.0","9.0","-"
"Mexico","271.0","143.0","128.0","-"
"Nicaragua","3.0","-","3.0","-"
"Philippines","23.0","7.0","16.0","-"
"Poland","3.0","D","D","-"
"Portugal","25.0","18.0","7.0","-"
"Russia","3.0","-","3.0","-"
"South Africa","D","D","D","-"
"Thailand","8.0","3.0","5.0","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","4.0","-","4.0","-"
"Other","19.0","8.0","11.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
