"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kapaa, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","150.0","55.0","95.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","44.0","13.0","31.0","-"
"35 to 44 years","47.0","19.0","28.0","-"
"45 to 54 years","26.0","12.0","14.0","-"
"55 to 64 years","12.0","D","D","-"
"65 years and over","16.0","6.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","28.0","10.0","18.0","-"
"Married","107.0","38.0","69.0","-"
"Other","15.0","7.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","19.0","3.0","16.0","-"
"Sales and office occupations","12.0","3.0","9.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","99.0","41.0","58.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","3.0","D","D","-"
"Brazil","D","-","D","-"
"Canada","5.0","D","D","-"
"Chile","D","-","D","-"
"China","D","-","D","-"
"Ecuador","3.0","D","D","-"
"Honduras","D","D","-","-"
"Indonesia","D","-","D","-"
"Japan","4.0","-","4.0","-"
"Malaysia","D","D","-","-"
"Mexico","4.0","D","D","-"
"Netherlands","D","D","-","-"
"Palau","D","-","D","-"
"Peru","D","-","D","-"
"Philippines","105.0","35.0","70.0","-"
"Poland","D","D","-","-"
"Saudi Arabia","D","D","-","-"
"Tonga","3.0","D","D","-"
"Uruguay","D","D","-","-"
"Vietnam","3.0","D","D","-"
"Other","4.0","3.0","1.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
