"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Modesto, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1163.0","517.0","646.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","148.0","66.0","82.0","-"
"25 to 34 years","347.0","126.0","221.0","-"
"35 to 44 years","256.0","117.0","139.0","-"
"45 to 54 years","157.0","76.0","81.0","-"
"55 to 64 years","140.0","77.0","63.0","-"
"65 years and over","115.0","55.0","60.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","265.0","129.0","136.0","-"
"Married","783.0","354.0","429.0","-"
"Other","115.0","34.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","48.0","18.0","30.0","-"
"Service occupations","41.0","12.0","29.0","-"
"Sales and office occupations","50.0","10.0","40.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","60.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","125.0","45.0","80.0","-"
"Homemakers","D","-","D","-"
"Students or children","88.0","28.0","60.0","-"
"Retirees","D","8.0","D","-"
"Unemployed","25.0","9.0","16.0","-"
"Unknown","821.0","365.0","456.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","6.0","D","D","-"
"Bosnia and Herzegovina","6.0","3.0","3.0","-"
"Cambodia","34.0","13.0","21.0","-"
"El Salvador","19.0","10.0","9.0","-"
"Fiji","72.0","35.0","37.0","-"
"Guatemala","15.0","9.0","6.0","-"
"India","98.0","46.0","52.0","-"
"Iran","118.0","40.0","78.0","-"
"Iraq","47.0","19.0","28.0","-"
"Laos","11.0","4.0","7.0","-"
"Mexico","493.0","240.0","253.0","-"
"Nicaragua","13.0","4.0","9.0","-"
"Peru","7.0","3.0","4.0","-"
"Philippines","53.0","13.0","40.0","-"
"Portugal","24.0","12.0","12.0","-"
"Syria","7.0","3.0","4.0","-"
"Thailand","9.0","D","D","-"
"United Kingdom","13.0","7.0","6.0","-"
"Vietnam","16.0","8.0","8.0","-"
"Yemen","7.0","4.0","3.0","-"
"Other","95.0","39.0","56.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
