"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Honolulu, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4207.0","1835.0","2372.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","667.0","422.0","245.0","-"
"25 to 34 years","1260.0","542.0","718.0","-"
"35 to 44 years","1025.0","384.0","641.0","-"
"45 to 54 years","563.0","228.0","335.0","-"
"55 to 64 years","388.0","147.0","241.0","-"
"65 years and over","304.0","112.0","192.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1123.0","708.0","415.0","-"
"Married","2642.0","1001.0","1641.0","-"
"Other","442.0","126.0","316.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","236.0","83.0","153.0","-"
"Service occupations","357.0","152.0","205.0","-"
"Sales and office occupations","326.0","57.0","269.0","-"
"Farming, fishing, and forestry occupations","15.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","60.0","D","D","-"
"Production, transportation, and material moving occupations","95.0","79.0","16.0","-"
"Military","513.0","425.0","88.0","-"
"No occupation/not working outside home","487.0","158.0","329.0","-"
"Homemakers","114.0","14.0","100.0","-"
"Students or children","262.0","99.0","163.0","-"
"Retirees","54.0","25.0","29.0","-"
"Unemployed","57.0","20.0","37.0","-"
"Unknown","2118.0","813.0","1305.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","115.0","71.0","44.0","-"
"Brazil","31.0","13.0","18.0","-"
"Canada","51.0","14.0","37.0","-"
"China","398.0","149.0","249.0","-"
"Colombia","26.0","12.0","14.0","-"
"Dominican Republic","41.0","28.0","13.0","-"
"Hong Kong","64.0","25.0","39.0","-"
"Jamaica","47.0","29.0","18.0","-"
"Japan","197.0","58.0","139.0","-"
"Korea","478.0","158.0","320.0","-"
"Laos","39.0","16.0","23.0","-"
"Mexico","131.0","89.0","42.0","-"
"Peru","23.0","10.0","13.0","-"
"Philippines","1515.0","631.0","884.0","-"
"Samoa","57.0","37.0","20.0","-"
"Taiwan","76.0","21.0","55.0","-"
"Thailand","60.0","18.0","42.0","-"
"Tonga","24.0","17.0","7.0","-"
"United Kingdom","25.0","12.0","13.0","-"
"Vietnam","177.0","71.0","106.0","-"
"Other","628.0","353.0","275.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
