"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Saginaw-Saginaw Township North, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","24.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","D","D","-"
"25 to 34 years","16.0","7.0","9.0","-"
"35 to 44 years","14.0","4.0","10.0","-"
"45 to 54 years","13.0","5.0","8.0","-"
"55 to 64 years","6.0","3.0","3.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","47.0","16.0","31.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","22.0","14.0","8.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","14.0","D","D","-"
"Homemakers","3.0","-","3.0","-"
"Students or children","7.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","14.0","5.0","9.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bahrain","D","D","-","-"
"Canada","3.0","-","3.0","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Germany","D","-","D","-"
"India","17.0","9.0","8.0","-"
"Iraq","4.0","D","D","-"
"Jamaica","D","D","D","-"
"Japan","D","D","D","-"
"Jordan","4.0","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","D","D","D","-"
"Nigeria","D","-","D","-"
"Pakistan","D","D","D","-"
"Philippines","D","D","D","-"
"Poland","D","-","D","-"
"Russia","D","-","D","-"
"Senegal","D","D","-","-"
"South Africa","D","-","D","-"
"Vietnam","D","D","D","-"
"Other","3.0","1.0","2.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
