"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kahului-Wailuku, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","614.0","237.0","377.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","36.0","13.0","23.0","-"
"25 to 34 years","188.0","56.0","132.0","-"
"35 to 44 years","191.0","77.0","114.0","-"
"45 to 54 years","120.0","57.0","63.0","-"
"55 to 64 years","43.0","20.0","23.0","-"
"65 years and over","36.0","14.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","111.0","53.0","58.0","-"
"Married","418.0","153.0","265.0","-"
"Other","85.0","31.0","54.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","32.0","13.0","19.0","-"
"Service occupations","77.0","31.0","46.0","-"
"Sales and office occupations","48.0","6.0","42.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","14.0","9.0","5.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","24.0","D","D","-"
"Homemakers","8.0","D","D","-"
"Students or children","9.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","408.0","165.0","243.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","7.0","D","D","-"
"Australia","3.0","3.0","-","-"
"Austria","3.0","D","D","-"
"Brazil","11.0","4.0","7.0","-"
"Bulgaria","3.0","-","3.0","-"
"Canada","19.0","7.0","12.0","-"
"China","3.0","D","D","-"
"France","5.0","D","D","-"
"Germany","14.0","8.0","6.0","-"
"India","4.0","D","D","-"
"Japan","27.0","8.0","19.0","-"
"Korea","15.0","5.0","10.0","-"
"Mexico","28.0","17.0","11.0","-"
"New Zealand","4.0","D","D","-"
"Philippines","363.0","124.0","239.0","-"
"Sweden","4.0","D","D","-"
"Thailand","7.0","D","D","-"
"Tonga","15.0","11.0","4.0","-"
"United Kingdom","9.0","3.0","6.0","-"
"Vietnam","13.0","6.0","7.0","-"
"Other","57.0","24.0","33.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
