"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Dover, DE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","156.0","71.0","85.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","43.0","31.0","12.0","-"
"25 to 34 years","47.0","17.0","30.0","-"
"35 to 44 years","39.0","11.0","28.0","-"
"45 to 54 years","10.0","5.0","5.0","-"
"55 to 64 years","9.0","3.0","6.0","-"
"65 years and over","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","63.0","37.0","26.0","-"
"Married","85.0","34.0","51.0","-"
"Other","8.0","-","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","4.0","4.0","-","-"
"Military","25.0","D","D","-"
"No occupation/not working outside home","17.0","6.0","11.0","-"
"Homemakers","D","-","D","-"
"Students or children","13.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","98.0","34.0","64.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","3.0","D","D","-"
"Albania","D","-","D","-"
"Barbados","D","-","D","-"
"China","4.0","D","D","-"
"Colombia","3.0","D","D","-"
"Cuba","4.0","D","D","-"
"Dominican Republic","D","-","D","-"
"Egypt","D","D","D","-"
"Germany","4.0","D","D","-"
"Haiti","8.0","3.0","5.0","-"
"India","14.0","3.0","11.0","-"
"Jamaica","9.0","6.0","3.0","-"
"Korea","7.0","D","D","-"
"Liberia","5.0","D","D","-"
"Mexico","6.0","D","D","-"
"Nigeria","12.0","4.0","8.0","-"
"Pakistan","3.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","24.0","12.0","12.0","-"
"Trinidad and Tobago","4.0","D","D","-"
"Other","34.0","16.0","18.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
