"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Greenville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","140.0","63.0","77.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","8.0","11.0","-"
"25 to 34 years","34.0","13.0","21.0","-"
"35 to 44 years","46.0","24.0","22.0","-"
"45 to 54 years","28.0","13.0","15.0","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","27.0","13.0","14.0","-"
"Married","102.0","45.0","57.0","-"
"Other","11.0","5.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","30.0","16.0","14.0","-"
"Service occupations","9.0","3.0","6.0","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","8.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","38.0","14.0","24.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","25.0","10.0","15.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","3.0","-"
"Unknown","46.0","21.0","25.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","-","D","-"
"Bosnia and Herzegovina","7.0","D","D","-"
"Brazil","D","-","D","-"
"Bulgaria","D","D","D","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","3.0","-","3.0","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","-","D","-"
"Guatemala","D","D","-","-"
"Hong Kong","3.0","D","D","-"
"India","24.0","16.0","8.0","-"
"Iran","4.0","D","D","-"
"Jordan","5.0","D","D","-"
"Mexico","13.0","8.0","5.0","-"
"Nigeria","3.0","D","D","-"
"Philippines","7.0","D","D","-"
"Romania","3.0","-","3.0","-"
"Serbia and Montenegro","4.0","D","D","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","33.0","16.0","17.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
