"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Erie, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","206.0","91.0","115.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","38.0","15.0","23.0","-"
"25 to 34 years","50.0","17.0","33.0","-"
"35 to 44 years","58.0","25.0","33.0","-"
"45 to 54 years","34.0","20.0","14.0","-"
"55 to 64 years","13.0","7.0","6.0","-"
"65 years and over","13.0","7.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","52.0","24.0","28.0","-"
"Married","133.0","60.0","73.0","-"
"Other","21.0","7.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","-","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","11.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","28.0","12.0","16.0","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","16.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","161.0","66.0","95.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Azerbaijan","7.0","3.0","4.0","-"
"Bosnia and Herzegovina","34.0","15.0","19.0","-"
"Canada","7.0","4.0","3.0","-"
"China","4.0","D","D","-"
"Colombia","D","D","-","-"
"Ethiopia","3.0","D","D","-"
"India","4.0","D","D","-"
"Iraq","19.0","12.0","7.0","-"
"Italy","D","D","D","-"
"Kazakhstan","3.0","-","3.0","-"
"Mexico","7.0","4.0","3.0","-"
"Philippines","10.0","D","D","-"
"Romania","8.0","D","D","-"
"Russia","7.0","-","7.0","-"
"Serbia and Montenegro","10.0","3.0","7.0","-"
"Somalia","4.0","D","D","-"
"Sudan","8.0","5.0","3.0","-"
"Ukraine","25.0","11.0","14.0","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Other","31.0","14.0","17.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
