"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Greenville-Maudlin-Easley, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","756.0","346.0","410.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","90.0","47.0","43.0","-"
"25 to 34 years","146.0","58.0","88.0","-"
"35 to 44 years","253.0","117.0","136.0","-"
"45 to 54 years","136.0","59.0","77.0","-"
"55 to 64 years","87.0","44.0","43.0","-"
"65 years and over","44.0","21.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","147.0","74.0","73.0","-"
"Married","548.0","249.0","299.0","-"
"Other","61.0","23.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","97.0","55.0","42.0","-"
"Service occupations","32.0","11.0","21.0","-"
"Sales and office occupations","30.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","D","D","-"
"Production, transportation, and material moving occupations","47.0","31.0","16.0","-"
"Military","15.0","D","D","-"
"No occupation/not working outside home","112.0","36.0","76.0","-"
"Homemakers","33.0","-","33.0","-"
"Students or children","64.0","28.0","36.0","-"
"Retirees","7.0","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","413.0","190.0","223.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","13.0","5.0","8.0","-"
"Canada","26.0","14.0","12.0","-"
"China","26.0","11.0","15.0","-"
"Colombia","90.0","41.0","49.0","-"
"Egypt","32.0","18.0","14.0","-"
"Germany","14.0","5.0","9.0","-"
"India","64.0","33.0","31.0","-"
"Iran","9.0","D","D","-"
"Iraq","13.0","8.0","5.0","-"
"Korea","21.0","5.0","16.0","-"
"Mexico","32.0","14.0","18.0","-"
"Nigeria","10.0","6.0","4.0","-"
"Pakistan","15.0","7.0","8.0","-"
"Peru","13.0","5.0","8.0","-"
"Philippines","24.0","D","D","-"
"Romania","13.0","6.0","7.0","-"
"South Africa","12.0","5.0","7.0","-"
"Thailand","9.0","4.0","5.0","-"
"United Kingdom","25.0","13.0","12.0","-"
"Vietnam","66.0","31.0","35.0","-"
"Other","225.0","107.0","118.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
